"UTCDateTime","mac_address","firmware_ver","hardware","current_temp_f","current_humidity","current_dewpoint_f","pressure","adc","mem","rssi","uptime","pm1_0_cf_1","pm2_5_cf_1","pm10_0_cf_1","pm1_0_atm","pm2_5_atm","pm10_0_atm","pm2#5_aqi_cf_1","pm2#5_aqi_atm","p_0_3_um","p_0_5_um","p_1_0_um","p_2_5_um","p_5_0_um","p_10_0_um","pm1_0_cf_1_b","pm2_5_cf_1_b","pm10_0_cf_1_b","pm1_0_atm_b","pm2_5_atm_b","pm10_0_atm_b","pm2#5_aqi_cf_1_b","pm2#5_aqi_atm_b","p_0_3_um_b","p_0_5_um_b","p_1_0_um_b","p_2_5_um_b","p_5_0_um_b","p_10_0_um_b","gas"
"2024/02/22T22:14:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,12,22,877.55,NA,26352,0,100,0,0.51,0.73,0,0.51,0.73,2,2,124.33,34.13,8.42,3.84,0.4,0.4,0,0,1.37,0,0,1.37,0,0,165.7,45.42,6.74,3.6,2.42,0,NA
"2024/02/22T22:16:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,11,21,877.52,0.02,26264,0,220,0,0.5,0.62,0,0.5,0.62,2,2,133.55,39.17,6.98,2.69,0.19,0.19,0,0.05,1.14,0,0.05,1.14,0,0,147.91,39.45,6.75,3.21,2.48,0.09,50
"2024/02/22T22:18:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,11,20,877.47,0.02,26264,0,340,0,0,0,0,0,0,0,0,124.29,36.05,4.48,0,0,0,0,0.12,0.12,0,0.12,0.12,0,0,144,34.02,3.17,0.22,0,0,50
"2024/02/22T22:20:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,11,20,877.42,0.02,26264,0,460,0,0,0,0,0,0,0,0,115.47,32.91,2.6,0.61,0,0,0,0.05,0.18,0,0.05,0.18,0,0,161.6,38.72,4.72,1.1,0.42,0.23,NA
"2024/02/22T22:22:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,11,19,877.4,0.02,26264,0,580,0,0.03,0.14,0,0.03,0.14,0,0,117.31,34.58,4.59,0.41,0.2,0.2,0,0.07,0.84,0,0.07,0.84,0,0,175.53,43.89,4.98,1.6,1.3,0.21,50
"2024/02/22T22:24:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,11,21,877.47,0.02,26264,0,700,0,0,0,0,0,0,0,0,132.78,36.43,5.59,0.36,0,0,0,0,0.29,0,0,0.29,0,0,131.14,32.29,3.64,1.02,0.79,0,50
"2024/02/22T22:26:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",81,10,20,877.51,0.02,26264,0,820,0,0,0.17,0,0,0.17,0,0,93.83,25.93,3.1,0.74,0.52,0.52,0,0.05,0.05,0,0.05,0.05,0,0,138.1,34.14,3.83,0.26,0,0,50
"2024/02/22T22:28:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,20,877.48,0.02,26264,0,940,0,0,0,0,0,0,0,0,108,26.86,3.32,0.12,0,0,0,0,0.1,0,0,0.1,0,0,134,36.38,3.38,0.2,0.2,0,50
"2024/02/22T22:30:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.42,0.02,26264,0,1060,0,0,0,0,0,0,0,0,138.16,37.53,3.71,0.07,0,0,0,0,0,0,0,0,0,0,134.38,32.07,3.19,0.4,0,0,50
"2024/02/22T22:32:44z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,11,19,877.35,0.02,26264,0,1180,0,0,0,0,0,0,0,0,104.8,26.68,3.24,0.56,0,0,0,0,0.18,0,0,0.18,0,0,127.79,31.4,2.46,0.42,0.42,0,50
"2024/02/22T22:34:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,11,19,877.33,NA,26352,0,99,0,0,0,0,0,0,0,0,103.07,26.89,3,0.27,0,0,0,0,0.23,0,0,0.23,0,0,114.98,33.28,2.51,0.93,0.65,0.28,NA
"2024/02/22T22:36:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,11,19,877.38,0.02,26264,0,219,0,0.17,0.17,0,0.17,0.17,1,1,135.57,36.33,5.71,0.48,0,0,0,0.57,0.91,0,0.57,0.91,2,2,153.64,39,8.09,2,0.43,0.43,50
"2024/02/22T22:38:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,11,19,877.47,0.02,26264,0,339,0,0,0,0,0,0,0,0,107.43,28.84,2.43,0,0,0,0,0,0,0,0,0,0,0,125.54,31.17,2.19,0.19,0,0,50
"2024/02/22T22:40:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,11,19,877.49,0.02,26264,0,459,0,0,0,0,0,0,0,0,98.3,28.18,4.29,0,0,0,0,0,0,0,0,0,0,0,123.35,31.78,3.03,0,0,0,50
"2024/02/22T22:42:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,10,19,877.49,0.02,26264,0,579,0,0,0,0,0,0,0,0,112.27,30.71,5.25,0.15,0,0,0,0.1,0.1,0,0.1,0.1,0,0,117.78,30.31,2.38,0.43,0,0,50
"2024/02/22T22:44:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",81,10,20,877.51,0.02,26264,0,699,0,0,0,0,0,0,0,0,110.24,31.41,3.29,0.56,0.47,0.22,0,0,0,0,0,0,0,0,105.21,27.88,3.66,0,0,0,50
"2024/02/22T22:46:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.52,0.02,26264,0,819,0,0,0,0,0,0,0,0,116.53,33.56,3.6,0.32,0.14,0.14,0,0,0.1,0,0,0.1,0,0,101.95,25.66,2.33,0.26,0.26,0.26,50
"2024/02/22T22:48:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.44,0.02,26264,0,939,0,0,0,0,0,0,0,0,111.58,29.88,3.16,0.54,0.25,0.25,0,0,0,0,0,0,0,0,110.05,24.75,3.17,0.4,0,0,50
"2024/02/22T22:50:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.45,0.02,26264,0,1059,0,0,0,0,0,0,0,0,93.83,25.97,3.26,1.16,0.53,0.33,0,0,0.2,0,0,0.2,0,0,123.76,33.08,4.14,0.75,0.41,0.41,NA
"2024/02/22T22:52:24z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,10,18,877.51,0.02,26264,0,1179,0,0,0,0,0,0,0,0,129.51,39.47,6.44,0.51,0.08,0.08,0,0,0.07,0,0,0.07,0,0,129.16,32.3,3.8,0.29,0.2,0,50
"2024/02/22T22:54:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,20,877.5,NA,26352,0,100,0,0,0,0,0,0,0,0,116.07,32.18,4.07,0.62,0.31,0.31,0,0,0.12,0,0,0.12,0,0,122.09,31,2,0.19,0.16,0.16,NA
"2024/02/22T22:56:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.48,0.02,26264,0,220,0,0,0,0,0,0,0,0,113.08,32.9,4.25,1.49,0.25,0.25,0,0,0.04,0,0,0.04,0,0,143.52,34.23,3.25,0.57,0.38,0.12,50
"2024/02/22T22:58:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.48,0.02,26264,0,340,0,0,0,0,0,0,0,0,126,35.46,2.93,0.09,0,0,0,0,0,0,0,0,0,0,123.66,31.93,2.76,0.58,0.37,0.2,50
"2024/02/22T23:00:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.45,0.02,26264,0,460,0,0,0,0,0,0,0,0,106.23,30.27,3.21,0.39,0.18,0.18,0,0,0,0,0,0,0,0,116,30.55,2.33,0,0,0,50
"2024/02/22T23:02:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,10,18,877.42,0.02,26264,0,580,0,0,0,0,0,0,0,0,110.07,32.24,2.91,0.24,0,0,0,0,0,0,0,0,0,0,100.95,23.26,3.7,1.18,0.42,0.23,50
"2024/02/22T23:04:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.43,0.02,26264,0,700,0,0,0,0,0,0,0,0,104.8,28.17,3.34,0.12,0.12,0,0,0,0,0,0,0,0,0,96.27,25.46,2.39,0.02,0.02,0,50
"2024/02/22T23:06:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.44,0.02,26264,0,820,0,0,0,0,0,0,0,0,101.69,28.24,1.53,0.4,0.14,0,0,0,0,0,0,0,0,0,137.64,33.03,3.29,0.24,0.24,0,50
"2024/02/22T23:08:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,10,17,877.53,0.02,26264,0,940,0,0,0.39,0,0,0.39,0,0,207.05,54.82,5.73,0.82,0.8,0.62,0.17,0.17,0.17,0.17,0.17,0.17,1,1,230.85,59.78,3.57,0.28,0.17,0,50
"2024/02/22T23:10:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,10,19,877.38,0.02,26264,0,1060,0,0,0,0,0,0,0,0,105.67,30.59,2.05,0.55,0.34,0,0,0.07,0.46,0,0.07,0.46,0,0,129.11,31.4,2.84,1.21,0.46,0.23,50
"2024/02/22T23:12:05z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,10,19,877.37,0.02,26264,0,1180,0,0,0,0,0,0,0,0,103.22,27.85,4.15,0.19,0.19,0.08,0,0,0.25,0,0,0.25,0,0,99.21,25.89,3.81,1.04,0.49,0.23,50
"2024/02/22T23:13:45z","d8:bc:38:83:bc:9c",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,10,18,877.37,NA,26352,0,100,0,0,0,0,0,0,0,0,65.87,19.87,2.24,0.74,0.74,0.46,0,0,0.09,0,0,0.09,0,0,126.49,34.63,2.49,0.28,0.28,0.02,NA
