"time","GC1_PM2_5"
"2024/02/22T22:14:44z",0.51
"2024/02/22T22:16:44z",0.5
"2024/02/22T22:18:44z",0
"2024/02/22T22:20:44z",0
"2024/02/22T22:22:44z",0.03
"2024/02/22T22:24:44z",0
"2024/02/22T22:26:44z",0
"2024/02/22T22:28:44z",0
"2024/02/22T22:30:44z",0
"2024/02/22T22:32:44z",0
"2024/02/22T22:34:24z",0
"2024/02/22T22:36:24z",0.17
"2024/02/22T22:38:24z",0
"2024/02/22T22:40:24z",0
"2024/02/22T22:42:24z",0
"2024/02/22T22:44:24z",0
"2024/02/22T22:46:24z",0
"2024/02/22T22:48:24z",0
"2024/02/22T22:50:24z",0
"2024/02/22T22:52:24z",0
"2024/02/22T22:54:05z",0
"2024/02/22T22:56:05z",0
"2024/02/22T22:58:05z",0
"2024/02/22T23:00:05z",0
"2024/02/22T23:02:05z",0
"2024/02/22T23:04:05z",0
"2024/02/22T23:06:05z",0
"2024/02/22T23:08:05z",0
"2024/02/22T23:10:05z",0
"2024/02/22T23:12:05z",0
"2024/02/22T23:13:45z",0
"2024/02/22T23:15:45z",0
"2024/02/22T23:17:45z",0.02
"2024/02/22T23:19:45z",0
"2024/02/22T23:21:45z",0
"2024/02/22T23:23:45z",0
"2024/02/22T23:25:45z",0
"2024/02/22T23:27:45z",0
"2024/02/22T23:29:45z",0
"2024/02/22T23:31:45z",0
"2024/02/22T23:33:25z",0
"2024/02/22T23:35:25z",0
"2024/02/22T23:37:25z",0
"2024/02/22T23:39:25z",0
"2024/02/22T23:41:25z",0
"2024/02/22T23:43:25z",0
"2024/02/22T23:45:25z",0
"2024/02/22T23:47:25z",0
"2024/02/22T23:49:25z",0
"2024/02/22T23:51:25z",0
"2024/02/22T23:53:07z",0
"2024/02/22T23:55:07z",0
"2024/02/22T23:57:07z",0
"2024/02/22T23:59:07z",0
"2024/02/23T00:01:07z",0
"2024/02/23T00:03:07z",0
"2024/02/23T00:05:07z",0.07
"2024/02/23T00:07:07z",0.2
"2024/02/23T00:09:07z",0
"2024/02/23T00:11:07z",0
"2024/02/23T00:12:47z",0
"2024/02/23T00:14:47z",0
"2024/02/23T00:16:47z",0
"2024/02/23T00:18:47z",0
"2024/02/23T00:20:47z",0
"2024/02/23T00:22:47z",0
"2024/02/23T00:24:47z",0
"2024/02/23T00:26:47z",0
"2024/02/23T00:28:47z",0
"2024/02/23T00:30:47z",0
"2024/02/23T00:32:27z",0
"2024/02/23T00:34:27z",0
"2024/02/23T00:36:27z",0
"2024/02/23T00:38:27z",0.09
"2024/02/23T00:40:27z",0.05
"2024/02/23T00:42:27z",0
"2024/02/23T00:44:27z",0.07
"2024/02/23T00:46:27z",0.11
"2024/02/23T00:48:27z",0.12
"2024/02/23T00:50:27z",0.34
"2024/02/23T00:52:08z",0.18
"2024/02/23T00:54:08z",0
"2024/02/23T00:56:08z",0
"2024/02/23T00:58:08z",0.31
"2024/02/23T01:00:08z",0.37
"2024/02/23T01:02:08z",3.4
"2024/02/23T01:04:08z",1.19
"2024/02/23T01:06:08z",0.69
"2024/02/23T01:08:08z",0.14
"2024/02/23T01:10:08z",0.22
"2024/02/23T01:11:49z",0
"2024/02/23T01:13:49z",0
"2024/02/23T01:15:49z",0.05
"2024/02/23T01:17:49z",0.12
"2024/02/23T01:19:49z",0.17
"2024/02/23T01:21:49z",0.14
"2024/02/23T01:23:49z",0
"2024/02/23T01:25:49z",0.23
"2024/02/23T01:27:49z",0.3
"2024/02/23T01:29:49z",0.17
"2024/02/23T01:31:29z",0.39
"2024/02/23T01:33:29z",0.2
"2024/02/23T01:35:29z",0.46
"2024/02/23T01:37:29z",0.7
"2024/02/23T01:39:29z",0.57
"2024/02/23T01:41:29z",0.79
"2024/02/23T01:43:29z",2.31
"2024/02/23T01:45:29z",2.7
"2024/02/23T01:47:29z",3.02
"2024/02/23T01:49:29z",2.73
"2024/02/23T01:51:10z",2.93
"2024/02/23T01:53:10z",2.07
"2024/02/23T01:55:10z",1.04
"2024/02/23T01:57:10z",0.2
"2024/02/23T01:59:10z",0.32
"2024/02/23T02:01:10z",0.8
"2024/02/23T02:03:10z",0.26
"2024/02/23T02:05:10z",0.55
"2024/02/23T02:07:10z",0.57
"2024/02/23T02:09:10z",0.56
"2024/02/23T02:10:50z",0.22
"2024/02/23T02:12:50z",0
"2024/02/23T02:14:50z",0.4
"2024/02/23T02:16:50z",0.77
"2024/02/23T02:18:50z",0.59
"2024/02/23T02:20:50z",0.51
"2024/02/23T02:22:50z",0.58
"2024/02/23T02:24:50z",0.44
"2024/02/23T02:26:50z",0.15
"2024/02/23T02:28:50z",0.3
"2024/02/23T02:30:30z",0
"2024/02/23T02:32:30z",0.08
"2024/02/23T02:34:30z",0
"2024/02/23T02:36:30z",0.26
"2024/02/23T02:38:30z",0.31
"2024/02/23T02:40:30z",0.86
"2024/02/23T02:42:30z",0.38
"2024/02/23T02:44:30z",0.57
"2024/02/23T02:46:30z",0.69
"2024/02/23T02:48:30z",0.95
"2024/02/23T02:50:11z",1.09
"2024/02/23T02:52:11z",1
"2024/02/23T02:54:11z",1.05
"2024/02/23T02:56:11z",0.79
"2024/02/23T02:58:11z",0.49
"2024/02/23T03:00:11z",0.43
"2024/02/23T03:02:11z",1.03
"2024/02/23T03:04:11z",2.02
"2024/02/23T03:06:11z",2.19
"2024/02/23T03:08:11z",4.03
"2024/02/23T03:09:51z",1.62
"2024/02/23T03:11:51z",0.95
"2024/02/23T03:13:51z",0.93
"2024/02/23T03:15:51z",0.8
"2024/02/23T03:17:51z",0.54
"2024/02/23T03:19:51z",1
"2024/02/23T03:21:51z",0.88
"2024/02/23T03:23:51z",0.88
"2024/02/23T03:25:51z",0.72
"2024/02/23T03:27:51z",1.15
"2024/02/23T03:29:31z",2.38
"2024/02/23T03:31:31z",1.31
"2024/02/23T03:33:31z",0.93
"2024/02/23T03:35:31z",0.75
"2024/02/23T03:37:31z",1.29
"2024/02/23T03:39:31z",0.72
"2024/02/23T03:41:31z",1.22
"2024/02/23T03:43:31z",0.93
"2024/02/23T03:45:31z",0.86
"2024/02/23T03:47:31z",0.76
"2024/02/23T03:49:12z",1.29
"2024/02/23T03:51:12z",0.92
"2024/02/23T03:53:12z",1.11
"2024/02/23T03:55:12z",0.84
"2024/02/23T03:57:12z",0.63
"2024/02/23T03:59:12z",0.81
"2024/02/23T04:01:12z",0.4
"2024/02/23T04:03:12z",0.64
"2024/02/23T04:05:12z",1
"2024/02/23T04:07:12z",0.1
"2024/02/23T04:08:52z",0.13
"2024/02/23T04:10:52z",0.46
"2024/02/23T04:12:52z",0.46
"2024/02/23T04:14:52z",0.31
"2024/02/23T04:16:52z",1.27
"2024/02/23T04:18:52z",1.39
"2024/02/23T04:20:52z",0.24
"2024/02/23T04:22:52z",0.73
"2024/02/23T04:24:52z",0.81
"2024/02/23T04:26:52z",1.14
"2024/02/23T04:28:32z",0.93
"2024/02/23T04:30:32z",0.55
"2024/02/23T04:32:32z",0.14
"2024/02/23T04:34:32z",0.25
"2024/02/23T04:36:32z",0.02
"2024/02/23T04:38:32z",0
"2024/02/23T04:40:32z",0
"2024/02/23T04:42:32z",0.52
"2024/02/23T04:44:32z",0
"2024/02/23T04:46:32z",0.16
"2024/02/23T04:48:13z",0
"2024/02/23T04:50:13z",0
"2024/02/23T04:52:13z",0.19
"2024/02/23T04:54:13z",0.11
"2024/02/23T04:56:13z",0.62
"2024/02/23T04:58:13z",0.67
"2024/02/23T05:00:13z",0.53
"2024/02/23T05:02:13z",0.54
"2024/02/23T05:04:13z",0.17
"2024/02/23T05:06:13z",0.2
"2024/02/23T05:07:53z",0.64
"2024/02/23T05:09:53z",0.37
"2024/02/23T05:11:53z",0.54
"2024/02/23T05:13:53z",1
"2024/02/23T05:15:53z",1.49
"2024/02/23T05:17:53z",3.03
"2024/02/23T05:19:53z",1.6
"2024/02/23T05:21:53z",2.35
"2024/02/23T05:23:53z",1.95
"2024/02/23T05:25:53z",0.25
"2024/02/23T05:27:33z",0.98
"2024/02/23T05:29:33z",0.47
"2024/02/23T05:31:33z",0.18
"2024/02/23T05:33:33z",0.26
"2024/02/23T05:35:33z",0.28
"2024/02/23T05:37:33z",0.27
"2024/02/23T05:39:33z",0.02
"2024/02/23T05:41:33z",0.59
"2024/02/23T05:43:33z",0.51
"2024/02/23T05:45:33z",0.66
"2024/02/23T05:47:14z",0.41
"2024/02/23T05:49:14z",0.9
"2024/02/23T05:51:14z",0.72
"2024/02/23T05:53:14z",0.25
"2024/02/23T05:55:14z",0.15
"2024/02/23T05:57:14z",0.51
"2024/02/23T05:59:14z",0
"2024/02/23T06:01:14z",0.18
"2024/02/23T06:03:14z",0.36
"2024/02/23T06:05:14z",0.22
"2024/02/23T06:06:54z",0.11
"2024/02/23T06:08:54z",0.63
"2024/02/23T06:10:54z",0.89
"2024/02/23T06:12:54z",0.79
"2024/02/23T06:14:54z",1.12
"2024/02/23T06:16:54z",1.15
"2024/02/23T06:18:54z",1.54
"2024/02/23T06:20:54z",1.18
"2024/02/23T06:22:54z",1.29
"2024/02/23T06:24:54z",1.1
"2024/02/23T06:26:34z",0.84
"2024/02/23T06:28:34z",1.02
"2024/02/23T06:30:34z",1.54
"2024/02/23T06:32:34z",0.61
"2024/02/23T06:34:34z",1.03
"2024/02/23T06:36:34z",1.13
"2024/02/23T06:38:34z",1.3
"2024/02/23T06:40:34z",1.02
"2024/02/23T06:42:34z",0.86
"2024/02/23T06:44:34z",0.59
"2024/02/23T06:46:14z",0.4
"2024/02/23T06:48:14z",0.68
"2024/02/23T06:50:14z",0.39
"2024/02/23T06:52:14z",0.16
"2024/02/23T06:54:14z",0.12
"2024/02/23T06:56:14z",0
"2024/02/23T06:58:14z",2.53
"2024/02/23T07:00:14z",3.68
"2024/02/23T07:02:14z",2.05
"2024/02/23T07:04:14z",0.9
"2024/02/23T07:05:55z",0.98
"2024/02/23T07:07:55z",1.02
"2024/02/23T07:09:55z",0.75
"2024/02/23T07:11:55z",1.05
"2024/02/23T07:13:55z",0.68
"2024/02/23T07:15:55z",1.13
"2024/02/23T07:17:55z",1.29
"2024/02/23T07:19:55z",1.05
"2024/02/23T07:21:55z",0.95
"2024/02/23T07:23:55z",0.52
"2024/02/23T07:25:36z",1.29
"2024/02/23T07:27:36z",1.22
"2024/02/23T07:29:36z",0.88
