"time","GC10_PM2_5"
"2024/03/11T22:22:49z",0.89
"2024/03/11T22:24:49z",0.85
"2024/03/11T22:26:49z",0.1
"2024/03/11T22:28:49z",0.32
"2024/03/11T22:30:49z",0.69
"2024/03/11T22:32:49z",0.58
"2024/03/11T22:34:49z",0.65
"2024/03/11T22:36:49z",0.55
"2024/03/11T22:38:49z",0.27
"2024/03/11T22:40:49z",0.31
"2024/03/11T22:42:30z",0.24
"2024/03/11T22:44:30z",0.52
"2024/03/11T22:46:30z",0.16
"2024/03/11T22:48:30z",0.39
"2024/03/11T22:50:30z",0.53
"2024/03/11T22:52:30z",0.68
"2024/03/11T22:54:30z",0.34
"2024/03/11T22:56:30z",0.14
"2024/03/11T22:58:30z",0.17
"2024/03/11T23:00:30z",0.31
"2024/03/11T23:02:12z",0.43
"2024/03/11T23:04:12z",0.8
"2024/03/11T23:06:12z",0.65
"2024/03/11T23:08:12z",0.49
"2024/03/11T23:10:12z",0.25
"2024/03/11T23:12:12z",0.95
"2024/03/11T23:14:12z",0.6
"2024/03/11T23:16:12z",0.61
"2024/03/11T23:18:12z",0.68
"2024/03/11T23:20:12z",0.66
"2024/03/11T23:21:52z",0.69
"2024/03/11T23:23:52z",0.72
"2024/03/11T23:25:52z",0.19
"2024/03/11T23:27:52z",0.8
"2024/03/11T23:29:52z",1.16
"2024/03/11T23:31:52z",0.75
"2024/03/11T23:33:52z",1.05
"2024/03/11T23:35:52z",1.25
"2024/03/11T23:37:52z",1
"2024/03/11T23:39:52z",0.95
"2024/03/11T23:41:33z",0.36
"2024/03/11T23:43:33z",0.85
"2024/03/11T23:45:33z",0.86
"2024/03/11T23:47:33z",1.09
"2024/03/11T23:49:33z",1.03
"2024/03/11T23:51:33z",1.08
"2024/03/11T23:53:33z",0.79
"2024/03/11T23:55:33z",1.18
"2024/03/11T23:57:33z",1.1
"2024/03/11T23:59:33z",1
"2024/03/12T00:01:14z",1.31
"2024/03/12T00:03:13z",1.42
"2024/03/12T00:05:13z",0.96
"2024/03/12T00:07:13z",1.43
"2024/03/12T00:09:13z",0.81
"2024/03/12T00:11:13z",0.75
"2024/03/12T00:13:13z",0.85
"2024/03/12T00:15:13z",1.25
"2024/03/12T00:17:13z",0.92
"2024/03/12T00:19:13z",0.63
"2024/03/12T00:20:54z",0.96
"2024/03/12T00:22:54z",1.02
"2024/03/12T00:24:54z",0.6
"2024/03/12T00:26:54z",0.74
"2024/03/12T00:28:54z",1.17
"2024/03/12T00:30:54z",0.93
"2024/03/12T00:32:54z",0.47
"2024/03/12T00:34:54z",0.7
"2024/03/12T00:36:54z",0.86
"2024/03/12T00:38:54z",0.85
"2024/03/12T00:40:35z",1.33
"2024/03/12T00:42:35z",0.66
"2024/03/12T00:44:35z",0.78
"2024/03/12T00:46:35z",1.02
"2024/03/12T00:48:35z",1.2
"2024/03/12T00:50:35z",1.02
"2024/03/12T00:52:35z",1.58
"2024/03/12T00:54:35z",1.46
"2024/03/12T00:56:35z",1.29
"2024/03/12T00:58:35z",1.75
"2024/03/12T01:00:16z",1.58
"2024/03/12T01:02:16z",1.2
"2024/03/12T01:04:16z",1.34
"2024/03/12T01:06:16z",1.75
"2024/03/12T01:08:16z",1.07
"2024/03/12T01:10:16z",0.88
"2024/03/12T01:12:16z",1.02
"2024/03/12T01:14:16z",1.23
"2024/03/12T01:16:16z",1.05
"2024/03/12T01:18:16z",1.42
"2024/03/12T01:19:56z",1.29
"2024/03/12T01:21:56z",1.67
"2024/03/12T01:23:56z",1.53
"2024/03/12T01:25:56z",1.64
"2024/03/12T01:27:56z",1.22
"2024/03/12T01:29:56z",1.12
"2024/03/12T01:31:56z",1.86
"2024/03/12T01:33:56z",1.43
"2024/03/12T01:35:56z",1.71
"2024/03/12T01:37:56z",2.14
"2024/03/12T01:39:37z",2.39
"2024/03/12T01:41:37z",1.58
"2024/03/12T01:43:37z",1.74
"2024/03/12T01:45:37z",1.59
"2024/03/12T01:47:37z",1.76
"2024/03/12T01:49:37z",0.78
"2024/03/12T01:51:37z",1.58
"2024/03/12T01:53:37z",2.39
"2024/03/12T01:55:37z",2.79
"2024/03/12T01:57:37z",2.75
"2024/03/12T01:59:18z",2.7
"2024/03/12T02:01:18z",1.81
"2024/03/12T02:03:18z",2.16
"2024/03/12T02:05:18z",1.7
"2024/03/12T02:07:18z",1.72
"2024/03/12T02:09:18z",1.32
"2024/03/12T02:11:18z",0.96
"2024/03/12T02:13:18z",1.6
"2024/03/12T02:15:18z",1.31
"2024/03/12T02:17:18z",2.58
"2024/03/12T02:18:58z",3
"2024/03/12T02:20:58z",2.93
"2024/03/12T02:22:58z",2.4
"2024/03/12T02:24:58z",1.98
"2024/03/12T02:26:58z",1.46
"2024/03/12T02:28:58z",1.39
"2024/03/12T02:30:58z",1.64
"2024/03/12T02:32:58z",1.51
"2024/03/12T02:34:58z",1.14
"2024/03/12T02:36:58z",0.95
"2024/03/12T02:38:39z",1.13
"2024/03/12T02:40:39z",0.95
"2024/03/12T02:42:39z",1.04
"2024/03/12T02:44:39z",1.02
"2024/03/12T02:46:39z",0.98
"2024/03/12T02:48:39z",1.03
