"","time","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"247",2024-03-13 22:40:00,0.198,0.082,0.36,0.128,0.368,0.27,0.238,0.264,0.182,0.37
"248",2024-03-13 22:50:00,0.16,0.15,0.428,0.271666666666667,0.318,0.234,0.271666666666667,0.276,0.412,0.36
"249",2024-03-13 23:00:00,0.196,0.092,0.082,0.282,0.13,0.272,0.122,0.292,0.25,0.318
"250",2024-03-13 23:10:00,0.325,0.348,0.436,0.488,0.424,0.242,0.402,0.506,0.75,0.488
"251",2024-03-13 23:20:00,0.322,0.64,0.635,0.638,0.768,0.578,0.884,0.736,1.156,1.07
"252",2024-03-13 23:30:00,0.114,0.182,0.126,0.222,0.362,0.322,0.168,0.418,0.424,0.38
"253",2024-03-13 23:40:00,0.082,0.028,0.096,0.126,0.156,0.156,0.05,0.244,0.326,0.15
"254",2024-03-13 23:50:00,0.052,0.106,0.11,0.178,0.26,0.2,0.14,0.12,0.234,0.092
"255",2024-03-14,0.074,0.142,0.156,0.136,0.356,0.078,0.038,0.234,0.244,0.128
"256",2024-03-14 00:10:00,0.074,0.036,0.154,0.156,0.18,0.142,0.196,0.368,0.394,0.332
"257",2024-03-14 00:20:00,0.258,0.228,0.126,0.226,0.276,0.254,0.078,0.184,0.206,0.35
"258",2024-03-14 00:30:00,0.076,0.146666666666667,0.136,0.368,0.176,0.286,0.196,0.293333333333333,0.333333333333333,0.162
"259",2024-03-14 00:40:00,0.01,0.068,0.116,0.154,0.196,0.18,0.148,0.238,0.146,0.404
"260",2024-03-14 00:50:00,0.1,0.11,0.226,0.168333333333333,0.19,0.03,0.015,0.202,0.176,0.195
"261",2024-03-14 01:00:00,0.098,0.292,0.4,0.11,0.38,0.286,0.156,0.26,0.548,0.296
"262",2024-03-14 01:10:00,0.03,0.05,0.125,0.29,0.386,0.388,0.248,0.506,0.418,0.352
"263",2024-03-14 01:20:00,0.18,0.008,0.194,0.146,0.1,0.336,0.146,0.268,0.326,0.486
"264",2024-03-14 01:30:00,0.205,0.286,0.208,0.358,0.406,0.34,0.372,0.388,0.372,0.334
"265",2024-03-14 01:40:00,0.04,0.15,0.17,0.242,0.51,0.368,0.286,0.29,0.496,0.192
"266",2024-03-14 01:50:00,0.128,0.074,0.014,0.168,0.324,0.335,0.23,0.314,0.344,0.138
"267",2024-03-14 02:00:00,0.046,0.088,0.138,0.114,0.3,0.188,0.294,0.408,0.284,0.208
"268",2024-03-14 02:10:00,0.136,0.072,0.068,0.13,0.153333333333333,0.266,0.088,0.326,0.23,0.268
"269",2024-03-14 02:20:00,0.076,0.062,0.158,0.33,0.43,0.198,0.236,0.51,0.104,0.224
"270",2024-03-14 02:30:00,0.158,0.248333333333333,0.12,0.268,0.54,0.568,0.094,0.393333333333333,0.534,0.386
"271",2024-03-14 02:40:00,0.312,0.26,0.258,0.176,0.458,0.536,0.32,0.512,0.418,0.402
"272",2024-03-14 02:50:00,0.206,0.348,0.224,0.396666666666667,0.354,0.556,0.326666666666667,0.562,0.326666666666667,0.301666666666667
"273",2024-03-14 03:00:00,0.324,0.342,0.108,0.236,0.806,0.336,0.464,0.42,0.47,0.304
"274",2024-03-14 03:10:00,0.238,0.392,0.373333333333333,0.35,0.546,0.5,0.37,0.544,0.532,0.29
"275",2024-03-14 03:20:00,0.354,0.322,0.388,0.474,0.44,0.406,0.376,0.626,0.456,0.224
"276",2024-03-14 03:30:00,0.85,0.706,0.592,0.688,0.974,0.804,0.624,0.95,0.796,0.618
"277",2024-03-14 03:40:00,0.63,0.61,0.59,0.438,0.87,0.796,0.446,0.744,0.776,0.508
"278",2024-03-14 03:50:00,0.442,0.472,0.382,0.546,0.442,0.582,0.286,0.506,0.456,0.406
"279",2024-03-14 04:00:00,0.448,0.438,0.46,0.546,0.792,0.412,0.53,0.732,0.66,0.374
"280",2024-03-14 04:10:00,0.452,0.506,0.314,0.512,0.66,0.485,0.528,0.556,0.63,0.814
"281",2024-03-14 04:20:00,0.418,0.562,0.484,0.612,0.624,0.552,0.548,0.5,0.722,0.488
"282",2024-03-14 04:30:00,0.572,0.566666666666667,0.716,0.558,0.76,0.734,0.806,0.898333333333333,0.762,0.474
"283",2024-03-14 04:40:00,0.4,0.342,0.428,0.402,0.728,0.574,0.476,0.65,0.678,0.512
"284",2024-03-14 04:50:00,0.266,0.246,0.168,0.318333333333333,0.426,0.314,0.311666666666667,0.358,0.53,0.411666666666667
"285",2024-03-14 05:00:00,0.082,0.228,0.212,0.254,0.294,0.438,0.54,0.486,0.526,0.372
"286",2024-03-14 05:10:00,0.188,0.2,0.223333333333333,0.306,0.572,0.3,0.248,0.442,0.222,0.332
"287",2024-03-14 05:20:00,0.293333333333333,0.516,0.208,0.372,0.638,0.592,0.554,0.656,0.488,0.36
"288",2024-03-14 05:30:00,0.286,0.306,0.216,0.25,0.434,0.432,0.258,0.43,0.44,0.26
"289",2024-03-14 05:40:00,0.262,0.236,0.25,0.354,0.23,0.304,0.258,0.446,0.38,0.148
"290",2024-03-14 05:50:00,0.212,0.144,0.24,0.094,0.382,0.42,0.154,0.276,0.424,0.07
"291",2024-03-14 06:00:00,0.388,0.29,0.222,0.26,0.492,0.453333333333333,0.322,0.402,0.388,0.222
"292",2024-03-14 06:10:00,0.232,0.28,0.164,0.386,0.55,0.284,0.384,0.76,0.226,0.272
"293",2024-03-14 06:20:00,0.27,0.555,0.132,0.386,0.488333333333333,0.63,0.34,0.555,0.456,0.55
"294",2024-03-14 06:30:00,0.452,0.452,0.18,0.422,0.494,0.528,0.374,0.688,0.45,0.24
"295",2024-03-14 06:40:00,0.428,0.372,0.436,0.442,0.514,0.418,0.325,0.65,0.653333333333333,0.218333333333333
"296",2024-03-14 06:50:00,0.266,0.306,0.156,0.376,0.462,0.458,0.344,0.398,0.51,0.276
"297",2024-03-14 07:00:00,0.234,0.384,0.358,0.44,0.43,0.312,0.082,0.652,0.41,0.288
"298",2024-03-14 07:10:00,0.298,0.262,0.132,0.24,0.386,0.35,0.336,0.706,0.21,0.264
"299",2024-03-14 07:20:00,0.228333333333333,0.23,0.162,0.386,0.38,0.284,0.216,0.57,0.272,0.112
"300",2024-03-14 07:30:00,0.418,0.398,0.293333333333333,0.382,0.5,0.254,0.218,0.628,0.566,0.378
"301",2024-03-14 07:40:00,0.5,0.28,0.39,0.668,0.674,0.522,0.394,0.634,0.494,0.362
"302",2024-03-14 07:50:00,0.584,0.328,0.532,0.428,0.602,0.372,0.536,0.676,0.354,0.424
"303",2024-03-14 08:00:00,0.602,0.644,0.344,0.662,0.6,0.723333333333333,0.432,0.814,0.614,0.49
"304",2024-03-14 08:10:00,0.726,0.62,0.434,0.896,0.576,0.572,0.724,0.74,0.57,0.354
"305",2024-03-14 08:20:00,0.838,0.696666666666667,0.518,0.658,0.916666666666667,0.692,0.836,1.18833333333333,0.778,0.736
"306",2024-03-14 08:30:00,0.23,0.42,0.1,0.416,0.146,0.346,0.258,0.88,0.406,0.378
"307",2024-03-14 08:40:00,0.39,0.703333333333333,0.4,0.974,0.584,0.714,0.57,1.194,0.761666666666667,0.744
"308",2024-03-14 08:50:00,0.224,NA,0.444,0.48,0.444,0.506,NA,0.772,0.604,0.506
"309",2024-03-14 09:00:00,0.458,NA,0.194,0.685,0.526666666666667,0.552,NA,0.81,0.654,0.558333333333333
"310",2024-03-14 09:10:00,0.28,NA,0.198,NA,NA,0.334,NA,NA,0.398,0.534
"311",2024-03-14 09:20:00,0.315,NA,0.252,NA,NA,0.358,NA,NA,0.373333333333333,0.553333333333333
"312",2024-03-14 09:30:00,0.574,NA,0.17,NA,NA,0.504,NA,NA,NA,NA
"313",2024-03-14 09:40:00,0.61,NA,NA,NA,NA,0.544,NA,NA,NA,NA
"314",2024-03-14 09:50:00,0.47,NA,NA,NA,NA,0.474,NA,NA,NA,NA
"315",2024-03-14 10:00:00,1.29,NA,NA,NA,NA,1.37833333333333,NA,NA,NA,NA
"316",2024-03-14 10:10:00,0.308,NA,NA,NA,NA,0.478,NA,NA,NA,NA
"317",2024-03-14 10:20:00,0.604,NA,NA,NA,NA,0.58,NA,NA,0.345,NA
"318",2024-03-14 10:30:00,0.786,NA,0.668,NA,NA,0.798,NA,NA,0.708,NA
"319",2024-03-14 10:40:00,1.038,NA,0.66,NA,NA,0.884,NA,NA,0.95,NA
"320",2024-03-14 10:50:00,1.26,NA,NA,NA,NA,0.898,NA,NA,NA,NA
"321",2024-03-14 11:00:00,0.742,NA,NA,NA,NA,0.49,NA,NA,NA,NA
"322",2024-03-14 11:10:00,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2024-03-14 11:20:00,0.703333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2024-03-14 11:30:00,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2024-03-14 11:40:00,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2024-03-14 11:50:00,1.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2024-03-14 12:00:00,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2024-03-14 14:00:00,1.128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2024-03-14 14:10:00,1.218,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2024-03-14 14:20:00,1.318,NA,1.07,NA,NA,1.16,NA,NA,NA,NA
"331",2024-03-14 14:30:00,0.472,NA,0.238,NA,NA,0.47,NA,NA,NA,NA
"332",2024-03-14 14:40:00,0.238,0.415,0.292,0.1625,0.5275,0.291666666666667,0.1225,0.5875,0.2825,0.1475
"333",2024-03-14 14:50:00,0.268,0.436,0.182,0.226,0.528,0.286,0.178,0.492,0.362,0.078
"334",2024-03-14 15:00:00,0.348,0.322,0.31,0.242,0.54,0.388,0.184,0.546,0.244,0.214
"335",2024-03-14 15:10:00,0.22,0.202,0.304,0.382,0.432,0.142,0.198,0.316,0.33,0.134
"336",2024-03-14 15:20:00,0.066,0.132,0.206,0.156,0.416,0.138,0.028,0.302,0.124,0.028
"337",2024-03-14 15:30:00,0.134,0.144,0.104,0.156,0.178,0.22,0.118,0.2,0.116,0.106
"338",2024-03-14 15:40:00,0.098,0.0316666666666667,0.068,0.054,0.193333333333333,0.158,0.082,0.161666666666667,0.09,0.028
"339",2024-03-14 15:50:00,0.243333333333333,0.062,0.11,0.184,0.298,0.086,0.088,0.322,0.274,0.118
"340",2024-03-14 16:00:00,0.202,0.078,0.198,0.024,0.252,0.1,0.098,0.15,0.31,0.075
"341",2024-03-14 16:10:00,0.318,0.38,0.462,0.244,0.72,0.334,0.278,0.332,0.392,0.258
"342",2024-03-14 16:20:00,0.142,0.328,0.188333333333333,0.226666666666667,0.412,0.362,0.215,0.324,0.274,0.222
"343",2024-03-14 16:30:00,0.314,0.1,0.246,0.168,0.382,0.21,0.206,0.376,0.284,0.136
"344",2024-03-14 16:40:00,0.104,0.066,0.278,0.07,0.216,0.13,0.088,0.232,0.106,0.138
"345",2024-03-14 16:50:00,0.274,0.276,0.122,0.202,0.364,0.135,0.242,0.276,0.282,0.27
"346",2024-03-14 17:00:00,0.16,0.104,0.35,0.2,0.388,0.274,0.22,0.452,0.382,0.396
"347",2024-03-14 17:10:00,0.202,0.242,0.342,0.162,0.41,0.362,0.304,0.466,0.384,0.142
"348",2024-03-14 17:20:00,0.182,0.156,0.24,0.218,0.37,0.31,0.288,0.53,0.308,0.262
"349",2024-03-14 17:30:00,0.25,0.0983333333333333,0.302,0.118,0.461666666666667,0.342,0.23,0.353333333333333,0.438,0.152
"350",2024-03-14 17:40:00,0.346,0.348,0.332,0.084,0.518,0.432,0.422,0.28,0.522,0.236
"351",2024-03-14 17:50:00,0.255,0.186,0.31,0.27,0.518,0.254,0.294,0.202,0.431666666666667,0.106666666666667
"352",2024-03-14 18:00:00,0.082,0.196,0.172,0.356,0.44,0.288,0.152,0.306,0.236,0.082
"353",2024-03-14 18:10:00,0.164,0.13,0.246,0.0233333333333333,0.374,0.262,0.085,0.308,0.45,0.166
"354",2024-03-14 18:20:00,0.248,0.138,0.175,0,0.448,0.084,0.12,0.3,0.42,0.048
"355",2024-03-14 18:30:00,0.212,0.11,0.204,0.004,0.36,0.172,0.128,0.384,0.082,0.182
"356",2024-03-14 18:40:00,0.168,0.212,0.224,0.186,0.426,0.142,0.126,0.202,0.362,0.228
"357",2024-03-14 18:50:00,0.044,0.08,0.06,0.098,0.272,0.176666666666667,0.118,0.168,0.344,0.164
"358",2024-03-14 19:00:00,0.118,0.02,0.042,0,0.336,0.152,0.12,0.09,0.422,0.08
"359",2024-03-14 19:10:00,0.084,0.1,0.068,0,0.104,0.07,0.034,0.118,0.172,0.186
"360",2024-03-14 19:20:00,0.09,0.064,0.174,0,0.266,0.04,0.194,0.16,0.2,0.054
"361",2024-03-14 19:30:00,0.02,0.138,0.102,0.018,0.158333333333333,0.132,0.28,0.29,0.164,0.182
"362",2024-03-14 19:40:00,0.018,0.062,0.252,0,0.16,0.104,0.03,0.236,0.234,0.11
"363",2024-03-14 19:50:00,0,0.055,0.154,0,0.318,0.086,0.116,0.196,0.225,0.194
"364",2024-03-14 20:00:00,0,0.232,0.098,0,0.2,0.12,0.096,0.18,0.082,0.198
"365",2024-03-14 20:10:00,0.00333333333333333,0.062,0.178,0,0.164,0.174,0.0633333333333333,0.322,0.2,0.0816666666666667
"366",2024-03-14 20:20:00,0.126,0.09,0.196666666666667,0,0.306,0.214,0.084,0.332,0.188,0.154
"367",2024-03-14 20:30:00,0.108,0.054,0.112,0,0.348,0.242,0.146,0.154,0.24,0.148
"368",2024-03-14 20:40:00,0.1,0.088,0.092,0,0.244,0.212,0.1,0.268,0.174,0.186
"369",2024-03-14 20:50:00,0.174,0.132,0.288,0,0.232,0.208333333333333,0.074,0.248,0.3,0.096
"370",2024-03-14 21:00:00,0.004,0.132,0.05,0,0.084,0.136,0.092,0.188,0.196,0.25
"371",2024-03-14 21:10:00,0.046,0.122,0.054,0,0.242,0.146,0.162,0.18,0.162,0.138
"372",2024-03-14 21:20:00,0.028,0.048,0.292,0,0.26,0.078,0.09,0.122,0.154,0.086
"373",2024-03-14 21:30:00,0,0.026,0.036,0,0.156666666666667,0.044,0.152,0.098,0.07,0.116
"374",2024-03-14 21:40:00,0.024,0.124,0.184,0,0.134,0.366,0.12,0.3,0.204,0.076
"375",2024-03-14 21:50:00,0.076,0.14,0.21,0,0.318,0.042,0.02,0.146666666666667,0.233333333333333,0.088
"376",2024-03-14 22:00:00,0.248,0.176,0.24,0.032,0.272,0.178,0.136,0.342,0.41,0.278
"377",2024-03-14 22:10:00,0.02,0.076,0.14,0.025,0.138,0.178,0.111666666666667,0.076,0.208,0.16
"378",2024-03-14 22:20:00,0.124,0.234,0.056,0,0.502,0.094,0.214,0.404,0.214,0.172
"379",2024-03-14 22:30:00,0.268,0.14,0.166666666666667,0.074,0.248,0.35,0.192,0.312,0.112,0.22
"380",2024-03-14 22:40:00,0.342,0.228,0.23,0.162,0.302,0.264,0.332,0.304,0.332,0.204
"381",2024-03-14 22:50:00,0.374,0.24,0.268,0.216,0.218,0.411666666666667,0.25,0.304,0.226,0.128
"382",2024-03-14 23:00:00,0.28,0.166,0.156,0.142,0.464,0.26,0.266,0.436,0.29,0.09
"383",2024-03-14 23:10:00,0.136,0.07,0.208,0.176,0.2,0.13,0.118,0.144,0.108,0.268
"384",2024-03-14 23:20:00,0.07,0.118,0.162,0.2,0.232,0.106,0.23,0.192,0.17,0.076
"385",2024-03-14 23:30:00,0.116,0.118,0.14,0.248,0.295,0.146,0.056,0.238,0.252,0.172
"386",2024-03-14 23:40:00,0.042,0.078,0.162,0.11,0.178,0.088,0.098,0.184,0.186,0.076
"387",2024-03-14 23:50:00,0.18,0.11,0.118,0.15,0.236,0.13,0.29,0.356666666666667,0.15,0.082
"388",2024-03-15,0.152,0,0.032,0.044,0.004,0.14,0,0.104,0.096,0.06
"389",2024-03-15 00:10:00,0.0166666666666667,0.028,0.126,0.052,0.144,0.026,0,0.034,0,0.0966666666666667
"390",2024-03-15 00:20:00,0.14,0.074,0.056,0.07,0.032,0.088,0.076,0.062,0.088,0.168
"391",2024-03-15 00:30:00,0.05,0.064,0.07,0.106666666666667,0.092,0.072,0.07,0.068,0.068,0.01
"392",2024-03-15 00:40:00,0.024,0.078,0.086,0.138,0.194,0.076,0.006,0.06,0.102,0.034
"393",2024-03-15 00:50:00,0,0.07,0.166,0.09,0.216,0.168333333333333,0.102,0.12,0.096,0.076
"394",2024-03-15 01:00:00,0.054,0.01,0.048,0.092,0.042,0.052,0.014,0.084,0.02,0
"395",2024-03-15 01:10:00,0,0.05,0.064,0.022,0.028,0.06,0.114,0.062,0.06,0.088
"396",2024-03-15 01:20:00,0.024,0.084,0.03,0.122,0.136,0.05,0.034,0.13,0.14,0.12
"397",2024-03-15 01:30:00,0.034,0.01,0.178,0.124,0.118,0.178,0.032,0.206,0.074,0.168
"398",2024-03-15 01:40:00,0.016,0.044,0,0.094,0,0.098,0,0.034,0.078,0
"399",2024-03-15 01:50:00,0,0.015,0.076,0.03,0.0333333333333333,0.098,0.018,0.0516666666666667,0.01,0
"400",2024-03-15 02:00:00,0.00833333333333333,0,0.006,0.096,0.018,0.022,0.024,0.014,0.018,0
"401",2024-03-15 02:10:00,0,0,0.032,0.096,0.044,0.044,0,0.206,0.106666666666667,0.0483333333333333
"402",2024-03-15 02:20:00,0,0.018,0.056,0.102,0.06,0.06,0.032,0.244,0.058,0.102
"403",2024-03-15 02:30:00,0,0,0,0.0266666666666667,0.01,0.052,0.0233333333333333,0.122,0.05,0.01
"404",2024-03-15 02:40:00,0.07,0.016,0.058,0.06,0,0,0.076,0.08,0.044,0.052
"405",2024-03-15 02:50:00,0.006,0.056,0,0.046,0.048,0.042,0.058,0.01,0,0.03
"406",2024-03-15 03:00:00,0.188,0.022,0.198,0.084,0.168,0.143333333333333,0.222,0.14,0.168,0.156
"407",2024-03-15 03:10:00,0,0.108,0,0.078,0.114,0.108,0,0.248,0.024,0.076
"408",2024-03-15 03:20:00,0.056,0.024,0,0.138,0.094,0.096,0.018,0.08,0.1,0.062
"409",2024-03-15 03:30:00,0.09,0.058,0.004,0.098,0.042,0.18,0.018,0.17,0.032,0.028
"410",2024-03-15 03:40:00,0.264,0.19,0.086,0.192,0.245,0.158,0.146,0.318333333333333,0.048,0.16
"411",2024-03-15 03:50:00,0.208,0.184,0.148,0.182,0.15,0.23,0.158,0.228,0.16,0.084
"412",2024-03-15 04:00:00,0.271666666666667,0.298333333333333,0.214,0.248,0.472,0.154,0.176,0.442,0.243333333333333,0.273333333333333
"413",2024-03-15 04:10:00,0.662,0.76,0.93,0.994,1.354,1.076,0.882,1.02,0.706,1.048
"414",2024-03-15 04:20:00,0.646,0.436,0.63,0.863333333333333,0.878,0.852,0.616666666666667,0.51,0.78,0.576
"415",2024-03-15 04:30:00,0.428,0.446,0.466666666666667,0.33,0.574,0.262,0.258,0.49,0.396,0.4
"416",2024-03-15 04:40:00,0.542,0.58,0.318,0.44,0.572,0.592,0.348,0.456,0.394,0.23
"417",2024-03-15 04:50:00,0.196,0.066,0.212,0.094,0.072,0.13,0.042,0.17,0.106,0.26
"418",2024-03-15 05:00:00,0.034,0.082,0.112,0.05,0.166,0.0583333333333333,0.072,0.19,0.118,0.084
"419",2024-03-15 05:10:00,0.062,0.058,0.106,0.062,0.118,0.042,0.074,0.158,0.004,0.046
"420",2024-03-15 05:20:00,0.128,0.03,0.078,0.076,0.05,0.262,0.034,0.262,0.124,0.046
"421",2024-03-15 05:30:00,0.284,0.418,0.366,0.504,0.432,0.626,0.422,0.544,0.492,0.38
"422",2024-03-15 05:40:00,0.852,0.64,0.646,0.976,0.823333333333333,0.776,0.726,0.656666666666667,0.628,0.732
"423",2024-03-15 05:50:00,0.254,0.228,0.364,0.444,0.456,0.296,0.254,0.302,0.376,0.298
"424",2024-03-15 06:00:00,0.186,0.145,0.17,0.332,0.312,0.226,0.358,0.372,0.15,0.148
"425",2024-03-15 06:10:00,0.102,0.18,0.194,0.232,0.19,0.098,0.242,0.33,0.198,0.046
"426",2024-03-15 06:20:00,0.143333333333333,0.052,0.136,0.226666666666667,0.288,0.142,0.115,0.104,0.048,0.173333333333333
"427",2024-03-15 06:30:00,0.078,0.064,0.126666666666667,0.268,0.224,0.186,0.164,0.31,0.142,0.266
"428",2024-03-15 06:40:00,0.39,0.666,0.438,0.664,0.612,0.558,0.574,0.512,0.512,0.568
"429",2024-03-15 06:50:00,0.118,0.244,0.114,0.214,0.424,0.19,0.236,0.388,0.382,0.104
"430",2024-03-15 07:00:00,0.128,0.16,0.044,0.172,0.22,0.14,0.104,0.156,0.07,0.078
"431",2024-03-15 07:10:00,0.158,0.094,0.038,0.294,0.088,0.192,0.048,0.13,0.032,0.144
"432",2024-03-15 07:20:00,0.084,0.13,0.13,0.226,0.102,0.202,0.122,0.108,0.124,0.12
"433",2024-03-15 07:30:00,0.066,0.214,0.112,0.16,0.288,0.28,0.086,0.232,0.162,0.07
"434",2024-03-15 07:40:00,0.156,0.13,0.066,0.074,0.101666666666667,0.014,0.128,0.126666666666667,0.1,0.242
"435",2024-03-15 07:50:00,0.138,0.092,0.066,0.136,0.412,0.136,0.116,0.124,0.136,0.05
"436",2024-03-15 08:00:00,0.14,0.14,0.18,0.158,0.276,0.226,0.118,0.208,0.41,0.224
"437",2024-03-15 08:10:00,0.078,0.278,0.054,0.204,0.288,0.122,0.214,0.21,0.122,0.114
"438",2024-03-15 08:20:00,0.0583333333333333,0.09,0.08,0.152,0.118,0.194,0.086,0.1,0.126666666666667,0.125
"439",2024-03-15 08:30:00,0.186,0.154,0.354,0.108,0.264,0.09,0.166,0.184,0.236,0.084
"440",2024-03-15 08:40:00,0.108,0.03,0.0883333333333333,0.221666666666667,0.192,0.286,0.108333333333333,0.14,0.2,0.024
"441",2024-03-15 08:50:00,0.148,0.068,0.298,0.206,0.076,0.142,0.068,0.216,0.078,0.064
"442",2024-03-15 09:00:00,0.13,0.128,0.126,0.034,0.11,0.075,0.14,0.336,0.076,0.004
"443",2024-03-15 09:10:00,0.07,0.072,0.022,0.034,0.174,0.082,0.042,0.18,0.088,0.11
"444",2024-03-15 09:20:00,0.14,0.178,0.06,0.2,0.048,0.116,0.048,0.226,0.05,0.01
"445",2024-03-15 09:30:00,0.136,0.078,0.074,0.158,0.162,0.174,0.142,0.258,0.104,0.152
"446",2024-03-15 09:40:00,0.336,0.31,0.09,0.27,0.441666666666667,0.456,0.524,0.332,0.4,0.226
"447",2024-03-15 09:50:00,0.43,0.312,0.02,0.322,0.458,0.428,0.262,0.516,0.37,0.412
"448",2024-03-15 10:00:00,1.294,1.525,1.11,1.832,2.028,1.664,1.53,1.895,1.47,1.656
"449",2024-03-15 10:10:00,4.434,4.898,5,5.312,4.676,5.372,4.4,5.362,5.12,4.814
"450",2024-03-15 10:20:00,8.03333333333333,7.256,8.642,8.574,7.686,9.1,9.05,8.012,8.51333333333333,9.00166666666667
"451",2024-03-15 10:30:00,10.514,8.612,11.142,10.21,9.298,10.692,NA,9.662,12.394,11.162
"452",2024-03-15 10:40:00,11.692,9.03,13.39,12.09,10.542,13.168,12.6825,10.838,12.89,12.72
"453",2024-03-15 10:50:00,15.778,12.19,16.566,15.22,13.674,16.666,15.522,14.278,17.254,17.188
"454",2024-03-15 11:00:00,16.176,12.31,16.476,15.18,14.776,17.1316666666667,15.34,14.102,17.206,16.518
"455",2024-03-15 11:10:00,12.842,11.39,14.49,13.442,11.87,14.832,12.682,12.614,14.764,13.914
"456",2024-03-15 11:20:00,11.586,9.47,13.414,11.292,10.794,13.456,11.862,11.13,12.282,11.818
"457",2024-03-15 11:30:00,11.156,9.794,12.092,12.094,10.092,13.764,11.014,10.226,13.434,11.738
"458",2024-03-15 11:40:00,10.788,9.042,11,10.714,9.28333333333333,10.924,9.638,10.12,10.806,10.848
"459",2024-03-15 11:50:00,7.45,6.622,8.814,8.516,8.19,8.312,7.73,8.102,8.568,8.652
"460",2024-03-15 12:00:00,6.466,6.57,7.11,6.354,6.622,7.014,6.406,6.76166666666667,7.054,6.24
"461",2024-03-15 12:10:00,5.22333333333333,NA,6.844,6.252,5.934,5.952,5.11,5.558,5.964,5.936
"462",2024-03-15 12:20:00,5.416,NA,5.64,6.12,NA,6.08,5.34,NA,5.84,5.85166666666667
"463",2024-03-15 12:30:00,4.912,NA,5.354,NA,NA,4.748,NA,NA,5.628,5.362
"464",2024-03-15 12:40:00,4.758,NA,5.82333333333333,NA,NA,5.62,NA,NA,NA,NA
"465",2024-03-15 12:50:00,4.408,NA,NA,NA,NA,4.628,NA,NA,NA,NA
"466",2024-03-15 13:00:00,4.568,NA,NA,NA,NA,4.524,NA,NA,NA,NA
"467",2024-03-15 13:10:00,5.024,NA,NA,NA,NA,4.5,NA,NA,NA,NA
"468",2024-03-15 13:20:00,4.34,NA,NA,NA,NA,4.256,NA,NA,NA,NA
"469",2024-03-15 13:30:00,4.75,NA,NA,NA,NA,5.015,NA,NA,NA,NA
"470",2024-03-15 13:40:00,4.272,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",2024-03-15 13:50:00,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2024-03-15 14:00:00,4.252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2024-03-15 14:10:00,4.908,NA,NA,NA,NA,3.13,NA,NA,NA,NA
"474",2024-03-15 14:20:00,4.218,NA,NA,NA,NA,4.432,NA,NA,NA,NA
"475",2024-03-15 14:30:00,4.74666666666667,NA,NA,NA,NA,4.89,NA,NA,5.89,NA
"476",2024-03-15 14:40:00,6.188,NA,NA,NA,NA,5.544,NA,NA,6.696,5.93
"477",2024-03-15 14:50:00,6.774,NA,NA,NA,NA,6.376,NA,NA,7.23,6.80333333333333
"478",2024-03-15 15:00:00,7.408,NA,7.295,NA,NA,6.88,NA,NA,7.614,7.114
"479",2024-03-15 15:10:00,7.026,NA,8.048,6.48,7.7,6.85166666666667,6.2,7.76,7.508,6.844
"480",2024-03-15 15:20:00,6.898,NA,8.092,6.788,8.374,6.45,6.904,6.772,7.824,7.812
"481",2024-03-15 15:30:00,7.44,7.87,8.818,8.96,8.946,8.968,8.36,7.992,8.914,8.256
"482",2024-03-15 15:40:00,8.156,7.218,9.094,7.778,9.012,8.064,8.058,7.762,8.598,7.836
"483",2024-03-15 15:50:00,7.304,6.976,8.112,7.242,8.88,7.36,7.595,7.666,7.67,7.866
"484",2024-03-15 16:00:00,8.738,7.322,9.656,7.974,8.978,8.18,NA,8.302,9.584,7.584
"485",2024-03-15 16:10:00,7.624,7.858,9.4,8.42,8.96833333333333,8.108,6.74,8.45,9.214,9.332
"486",2024-03-15 16:20:00,8.624,7.914,8.406,8.276,8.766,8.836,7.224,8.214,8.588,8.132
"487",2024-03-15 16:30:00,9.135,7.384,10.24,9.06,9.34,8.65,8.08,8.25833333333333,9.926,8.432
"488",2024-03-15 16:40:00,7.718,7.658,8.75,8.192,8.842,8.406,8.274,7.92,8.222,7.608
"489",2024-03-15 16:50:00,8.254,7.31166666666667,8.034,7.872,7.782,7.356,7.138,7.88,8.14833333333333,7.34833333333333
"490",2024-03-15 17:00:00,7.368,6.018,7.75666666666667,7.058,8.148,7.414,7.64,7.63,7.55,7.276
"491",2024-03-15 17:10:00,6.786,5.986,6.748,6,7.18,6.46,5.985,6.222,6.396,6.426
"492",2024-03-15 17:20:00,7.688,6.486,7.52,7.662,7.142,7.714,6.97,7.062,7.846,7.234
