"time","GC7_PM2_5"
"2024/02/22T22:14:54z",0.91
"2024/02/22T22:16:54z",0.41
"2024/02/22T22:18:54z",0.55
"2024/02/22T22:20:54z",0
"2024/02/22T22:22:54z",0.17
"2024/02/22T22:24:54z",0.15
"2024/02/22T22:26:54z",0
"2024/02/22T22:28:54z",0
"2024/02/22T22:30:54z",0.17
"2024/02/22T22:32:54z",0
"2024/02/22T22:34:35z",0
"2024/02/22T22:36:35z",0.33
"2024/02/22T22:38:35z",0
"2024/02/22T22:40:35z",0.12
"2024/02/22T22:42:35z",0
"2024/02/22T22:44:35z",0
"2024/02/22T22:46:35z",0
"2024/02/22T22:48:35z",0
"2024/02/22T22:50:35z",0.19
"2024/02/22T22:52:35z",0
"2024/02/22T22:54:16z",0
"2024/02/22T22:56:16z",0
"2024/02/22T22:58:16z",0.03
"2024/02/22T23:00:16z",0
"2024/02/22T23:02:16z",0
"2024/02/22T23:04:16z",0
"2024/02/22T23:06:16z",0.07
"2024/02/22T23:08:16z",0.81
"2024/02/22T23:10:16z",0.02
"2024/02/22T23:12:16z",0
"2024/02/22T23:13:57z",0
"2024/02/22T23:15:57z",0
"2024/02/22T23:17:57z",0.09
"2024/02/22T23:19:57z",0
"2024/02/22T23:21:57z",0
"2024/02/22T23:23:57z",0
"2024/02/22T23:25:57z",0.12
"2024/02/22T23:27:57z",0
"2024/02/22T23:29:57z",0
"2024/02/22T23:31:57z",0
"2024/02/22T23:33:38z",0
"2024/02/22T23:35:38z",0
"2024/02/22T23:37:38z",0.05
"2024/02/22T23:39:38z",0
"2024/02/22T23:41:38z",0
"2024/02/22T23:43:38z",0
"2024/02/22T23:45:38z",0.02
"2024/02/22T23:47:38z",0
"2024/02/22T23:49:38z",0
"2024/02/22T23:51:38z",0
"2024/02/22T23:53:18z",0
"2024/02/22T23:55:18z",0
"2024/02/22T23:57:18z",0
"2024/02/22T23:59:18z",0
"2024/02/23T00:01:18z",0
"2024/02/23T00:03:18z",0
"2024/02/23T00:05:18z",0
"2024/02/23T00:07:18z",0
"2024/02/23T00:09:18z",0.12
"2024/02/23T00:11:18z",0
"2024/02/23T00:12:58z",0
"2024/02/23T00:14:58z",0
"2024/02/23T00:16:58z",0
"2024/02/23T00:18:58z",0
"2024/02/23T00:20:58z",0
"2024/02/23T00:22:58z",0
