"time","GC2_PM2_5"
"2024/02/22T22:14:46z",0.27
"2024/02/22T22:16:46z",0.22
"2024/02/22T22:18:46z",0
"2024/02/22T22:20:46z",0
"2024/02/22T22:22:46z",0.15
"2024/02/22T22:24:46z",0.13
"2024/02/22T22:26:46z",0
"2024/02/22T22:28:46z",0.02
"2024/02/22T22:30:46z",0.12
"2024/02/22T22:32:46z",0.08
"2024/02/22T22:34:26z",0.07
"2024/02/22T22:36:26z",0.45
"2024/02/22T22:38:26z",0
"2024/02/22T22:40:26z",0
"2024/02/22T22:42:26z",0
"2024/02/22T22:44:26z",0
"2024/02/22T22:46:26z",0
"2024/02/22T22:48:26z",0
"2024/02/22T22:50:26z",0
"2024/02/22T22:52:26z",0
"2024/02/22T22:54:06z",0
"2024/02/22T22:56:06z",0.22
"2024/02/22T22:58:06z",0.25
"2024/02/22T23:00:06z",0
"2024/02/22T23:02:06z",0.15
"2024/02/22T23:04:06z",0.12
"2024/02/22T23:06:06z",0.07
"2024/02/22T23:08:06z",0.68
"2024/02/22T23:10:06z",0.31
"2024/02/22T23:12:06z",0.21
"2024/02/22T23:13:47z",0
"2024/02/22T23:15:47z",0
"2024/02/22T23:17:47z",0.26
"2024/02/22T23:19:47z",0
"2024/02/22T23:21:47z",0.03
"2024/02/22T23:23:47z",0
"2024/02/22T23:25:47z",0
"2024/02/22T23:27:47z",0
"2024/02/22T23:29:47z",0
"2024/02/22T23:31:47z",0
"2024/02/22T23:33:27z",0
"2024/02/22T23:35:27z",0
"2024/02/22T23:37:27z",0
"2024/02/22T23:39:27z",0
"2024/02/22T23:41:27z",0
"2024/02/22T23:43:27z",0.02
"2024/02/22T23:45:27z",0
"2024/02/22T23:47:27z",0
"2024/02/22T23:49:27z",0
"2024/02/22T23:51:27z",0
"2024/02/22T23:53:08z",0
"2024/02/22T23:55:08z",0
"2024/02/22T23:57:08z",0.09
"2024/02/22T23:59:08z",0
"2024/02/23T00:01:08z",0
"2024/02/23T00:03:08z",0
"2024/02/23T00:05:08z",0
"2024/02/23T00:07:08z",0
"2024/02/23T00:09:08z",0
"2024/02/23T00:11:08z",0
"2024/02/23T00:12:48z",0
"2024/02/23T00:14:48z",0
"2024/02/23T00:16:48z",0
"2024/02/23T00:18:48z",0
"2024/02/23T00:20:48z",0
"2024/02/23T00:22:48z",0
"2024/02/23T00:24:48z",0
"2024/02/23T00:26:48z",0
"2024/02/23T00:28:48z",0
"2024/02/23T00:30:48z",0.02
"2024/02/23T00:32:29z",0
"2024/02/23T00:34:29z",0.17
"2024/02/23T00:36:29z",0
"2024/02/23T00:38:29z",0
"2024/02/23T00:40:29z",0
"2024/02/23T00:42:29z",0
"2024/02/23T00:44:29z",0
"2024/02/23T00:46:29z",0.02
"2024/02/23T00:48:29z",0.24
"2024/02/23T00:50:29z",0.15
"2024/02/23T00:52:09z",0.02
"2024/02/23T00:54:09z",0.03
"2024/02/23T00:56:09z",0.29
"2024/02/23T00:58:09z",0.59
"2024/02/23T01:00:09z",0.42
"2024/02/23T01:02:09z",3.72
"2024/02/23T01:04:09z",1.36
"2024/02/23T01:06:09z",0.07
"2024/02/23T01:08:09z",0
"2024/02/23T01:10:09z",0
"2024/02/23T01:11:50z",0
"2024/02/23T01:13:50z",0.08
"2024/02/23T01:15:50z",0.04
"2024/02/23T01:17:50z",0.22
"2024/02/23T01:19:50z",0.34
"2024/02/23T01:21:50z",0.08
"2024/02/23T01:23:50z",0.28
"2024/02/23T01:25:50z",0.23
"2024/02/23T01:27:50z",0.16
"2024/02/23T01:29:50z",0.72
"2024/02/23T01:31:31z",0.8
"2024/02/23T01:33:31z",0.15
"2024/02/23T01:35:31z",0.05
"2024/02/23T01:37:31z",0.36
"2024/02/23T01:39:31z",0.19
"2024/02/23T01:41:31z",1.02
"2024/02/23T01:43:31z",1.97
"2024/02/23T01:45:31z",3.04
"2024/02/23T01:47:31z",3.53
"2024/02/23T01:49:31z",2.69
"2024/02/23T01:51:11z",2.04
"2024/02/23T01:53:11z",1.97
"2024/02/23T01:55:11z",1
"2024/02/23T01:57:11z",0.61
"2024/02/23T01:59:11z",0.81
"2024/02/23T02:01:11z",0.54
"2024/02/23T02:03:11z",0.19
"2024/02/23T02:05:11z",0.14
"2024/02/23T02:07:11z",0.17
"2024/02/23T02:09:11z",0.24
"2024/02/23T02:10:52z",0.42
"2024/02/23T02:12:52z",0.43
"2024/02/23T02:14:52z",0.58
"2024/02/23T02:16:52z",0.46
"2024/02/23T02:18:52z",0.29
"2024/02/23T02:20:52z",0.37
"2024/02/23T02:22:52z",0.32
"2024/02/23T02:24:52z",0.02
"2024/02/23T02:26:52z",0.6
"2024/02/23T02:28:52z",0.5
"2024/02/23T02:30:32z",0.33
"2024/02/23T02:32:32z",0.14
"2024/02/23T02:34:32z",0
"2024/02/23T02:36:32z",0.09
"2024/02/23T02:38:32z",0
"2024/02/23T02:40:32z",0.98
"2024/02/23T02:42:32z",1.02
"2024/02/23T02:44:32z",0.97
"2024/02/23T02:46:32z",1.67
"2024/02/23T02:48:32z",1.05
"2024/02/23T02:50:12z",0.74
"2024/02/23T02:52:12z",0.93
"2024/02/23T02:54:12z",1
"2024/02/23T02:56:12z",1.04
"2024/02/23T02:58:12z",0.64
"2024/02/23T03:00:12z",0.64
"2024/02/23T03:02:12z",1.03
"2024/02/23T03:04:12z",2.53
"2024/02/23T03:06:12z",2.76
"2024/02/23T03:08:12z",3.47
"2024/02/23T03:09:52z",1.78
"2024/02/23T03:11:52z",1.05
"2024/02/23T03:13:52z",0.89
"2024/02/23T03:15:52z",0.29
"2024/02/23T03:17:52z",0.47
"2024/02/23T03:19:52z",1.22
"2024/02/23T03:21:52z",0.7
"2024/02/23T03:23:52z",0.72
"2024/02/23T03:25:52z",0.71
"2024/02/23T03:27:52z",2.14
"2024/02/23T03:29:33z",2.89
"2024/02/23T03:31:33z",1.26
"2024/02/23T03:33:33z",1.07
"2024/02/23T03:35:33z",1.05
"2024/02/23T03:37:33z",0.95
"2024/02/23T03:39:33z",0.9
"2024/02/23T03:41:33z",1.05
"2024/02/23T03:43:33z",1.45
"2024/02/23T03:45:33z",1.24
"2024/02/23T03:47:33z",0.71
"2024/02/23T04:08:54z",0.29
"2024/02/23T04:10:54z",0.4
"2024/02/23T04:12:54z",0.63
"2024/02/23T04:14:54z",0.34
"2024/02/23T04:16:54z",0.98
"2024/02/23T04:18:54z",1.52
"2024/02/23T04:20:54z",0.4
"2024/02/23T04:22:54z",0.79
"2024/02/23T04:24:54z",1.02
"2024/02/23T04:26:54z",0.83
"2024/02/23T04:28:35z",1
"2024/02/23T04:30:35z",0.59
"2024/02/23T04:32:35z",0.45
"2024/02/23T04:34:35z",0.66
"2024/02/23T04:36:35z",0.16
"2024/02/23T04:38:35z",0
"2024/02/23T04:40:35z",0.07
"2024/02/23T04:42:35z",0.3
"2024/02/23T04:44:35z",0.16
"2024/02/23T04:46:35z",0.17
"2024/02/23T04:48:16z",0
"2024/02/23T04:50:16z",0.07
"2024/02/23T04:52:16z",0.19
"2024/02/23T04:54:16z",0.3
"2024/02/23T04:56:16z",0.4
"2024/02/23T04:58:16z",0.49
"2024/02/23T05:00:16z",0.86
"2024/02/23T05:02:16z",0.45
"2024/02/23T05:04:16z",0
"2024/02/23T05:06:16z",0.37
"2024/02/23T05:07:56z",0.72
"2024/02/23T05:09:56z",0.51
"2024/02/23T05:11:56z",0.75
"2024/02/23T05:13:56z",1.35
"2024/02/23T05:15:56z",2.28
"2024/02/23T05:17:56z",3.36
"2024/02/23T05:19:56z",2.48
"2024/02/23T05:21:56z",2.07
"2024/02/23T05:23:56z",2.07
"2024/02/23T05:25:56z",0.9
"2024/02/23T05:27:36z",0.11
"2024/02/23T05:29:36z",0.32
"2024/02/23T05:31:36z",0.12
"2024/02/23T05:33:36z",0
"2024/02/23T05:35:36z",0.29
"2024/02/23T05:37:36z",0.27
"2024/02/23T05:39:36z",0
"2024/02/23T05:41:36z",0.57
"2024/02/23T05:43:36z",0.52
"2024/02/23T05:45:36z",0.41
"2024/02/23T05:47:16z",0.96
"2024/02/23T05:49:16z",0.88
"2024/02/23T05:51:16z",0.47
"2024/02/23T05:53:16z",0.39
"2024/02/23T05:55:16z",0.46
"2024/02/23T05:57:16z",0.2
"2024/02/23T05:59:16z",0.12
"2024/02/23T06:01:16z",0.11
"2024/02/23T06:03:16z",0.33
"2024/02/23T06:05:16z",0.03
"2024/02/23T06:06:56z",0.53
"2024/02/23T06:08:56z",0.68
"2024/02/23T06:10:56z",0.58
"2024/02/23T06:12:56z",1.14
"2024/02/23T06:14:56z",0.81
"2024/02/23T06:16:56z",1
"2024/02/23T06:18:56z",1.31
"2024/02/23T06:20:56z",1.23
"2024/02/23T06:22:56z",1.52
"2024/02/23T06:24:56z",1.03
"2024/02/23T06:26:37z",1.02
"2024/02/23T06:28:37z",1.27
"2024/02/23T06:30:37z",1.21
"2024/02/23T06:32:37z",0.91
"2024/02/23T06:34:37z",1.07
"2024/02/23T06:36:37z",1.25
"2024/02/23T06:38:37z",1.07
"2024/02/23T06:40:37z",1.28
"2024/02/23T06:42:37z",1.16
"2024/02/23T06:44:37z",1.31
"2024/02/23T06:46:18z",0.73
"2024/02/23T06:48:18z",0.78
"2024/02/23T06:50:18z",0.47
"2024/02/23T06:52:18z",0.59
"2024/02/23T06:54:18z",0.05
"2024/02/23T06:56:18z",0.17
"2024/02/23T06:58:18z",3
"2024/02/23T07:00:18z",4.21
"2024/02/23T07:02:18z",1.58
"2024/02/23T07:04:18z",1.54
"2024/02/23T07:05:59z",1.2
"2024/02/23T07:07:59z",1.3
"2024/02/23T07:09:59z",0.84
"2024/02/23T07:11:59z",1.33
"2024/02/23T07:13:59z",1
"2024/02/23T07:15:59z",1.24
"2024/02/23T07:17:59z",1.76
"2024/02/23T07:19:59z",1.25
"2024/02/23T07:21:59z",0.91
"2024/02/23T07:23:59z",0.49
"2024/02/23T07:25:39z",1.35
"2024/02/23T07:27:39z",1.19
"2024/02/23T07:29:39z",1
"2024/02/23T07:31:39z",1.11
"2024/02/23T07:33:39z",1.49
"2024/02/23T07:35:39z",1.92
"2024/02/23T07:37:39z",1.4
"2024/02/23T07:39:39z",1.16
"2024/02/23T07:41:39z",0.98
"2024/02/23T07:43:39z",0.83
"2024/02/23T07:45:19z",0.22
"2024/02/23T07:47:19z",0.33
"2024/02/23T07:49:19z",0.16
"2024/02/23T07:51:19z",0.18
"2024/02/23T07:53:19z",0.17
"2024/02/23T07:55:19z",0.2
"2024/02/23T07:57:19z",0.46
"2024/02/23T07:59:19z",0.77
"2024/02/23T08:01:19z",0.41
"2024/02/23T08:03:19z",1.02
"2024/02/23T15:19:16z",0
"2024/02/23T15:21:16z",0
"2024/02/23T15:23:16z",0
"2024/02/23T15:25:16z",0
"2024/02/23T15:27:16z",0
"2024/02/23T15:29:16z",0
"2024/02/23T15:31:16z",0
"2024/02/23T15:33:16z",0.04
"2024/02/23T15:35:16z",0
"2024/02/23T15:37:16z",0
"2024/02/23T15:38:57z",0
"2024/02/23T15:40:57z",0.05
"2024/02/23T15:42:57z",0
"2024/02/23T15:44:57z",0
"2024/02/23T15:46:57z",0
"2024/02/23T15:48:57z",0
"2024/02/23T15:50:57z",0
"2024/02/23T15:52:57z",0
"2024/02/23T15:54:57z",0
"2024/02/23T15:56:57z",0
"2024/02/23T15:58:38z",0
"2024/02/23T16:00:38z",0
"2024/02/23T16:02:38z",0
"2024/02/23T16:04:38z",0
"2024/02/23T16:06:38z",0
"2024/02/23T16:08:38z",0
"2024/02/23T16:10:38z",0
"2024/02/23T16:12:38z",0.07
"2024/02/23T16:14:38z",0
"2024/02/23T16:16:38z",0
"2024/02/23T16:18:19z",0
"2024/02/23T16:20:19z",0
"2024/02/23T16:22:19z",0
"2024/02/23T16:24:19z",0
"2024/02/23T16:26:19z",0
"2024/02/23T16:28:19z",0
"2024/02/23T16:30:19z",0
"2024/02/23T16:32:19z",0
"2024/02/23T16:34:19z",0
"2024/02/23T16:36:19z",0
"2024/02/23T16:37:59z",0
"2024/02/23T16:39:59z",0
"2024/02/23T16:41:59z",0
"2024/02/23T16:43:59z",0
"2024/02/23T16:45:59z",0
"2024/02/23T16:47:59z",0
"2024/02/23T16:49:59z",0.21
"2024/02/23T16:51:59z",0
"2024/02/23T16:53:59z",0
"2024/02/23T16:55:59z",0
"2024/02/23T16:57:40z",0
"2024/02/23T16:59:40z",0
"2024/02/23T17:01:40z",0
"2024/02/23T17:03:40z",0
"2024/02/23T17:05:40z",0
"2024/02/23T17:07:40z",0
"2024/02/23T17:09:40z",0
"2024/02/23T17:11:40z",0
"2024/02/23T17:13:40z",0
"2024/02/23T17:15:40z",0
"2024/02/23T17:17:20z",0
"2024/02/23T17:19:20z",0
"2024/02/23T17:21:20z",0
"2024/02/23T17:23:20z",0
"2024/02/23T17:25:20z",0
"2024/02/23T17:27:20z",0
"2024/02/23T17:29:20z",0
"2024/02/23T17:31:20z",0
"2024/02/23T17:33:20z",0
"2024/02/23T17:35:20z",0
"2024/02/23T17:37:01z",0
"2024/02/23T17:39:01z",0
"2024/02/23T17:41:01z",0
"2024/02/23T17:43:01z",0
"2024/02/23T17:45:01z",0
"2024/02/23T17:47:01z",0
"2024/02/23T17:49:01z",0
"2024/02/23T17:51:01z",0
"2024/02/23T17:53:01z",0
"2024/02/23T17:55:01z",0
"2024/02/23T17:56:42z",0
"2024/02/23T17:58:42z",0
"2024/02/23T18:00:42z",0
"2024/02/23T18:02:42z",0
"2024/02/23T18:04:42z",0
"2024/02/23T18:06:42z",0
"2024/02/23T18:08:42z",0
"2024/02/23T18:10:42z",0
"2024/02/23T18:12:42z",0
"2024/02/23T18:14:42z",0
"2024/02/23T18:16:22z",0
"2024/02/23T18:18:22z",0
"2024/02/23T18:20:22z",0
"2024/02/23T18:22:22z",0
"2024/02/23T18:24:22z",0
"2024/02/23T18:26:22z",0
"2024/02/23T18:28:22z",0
"2024/02/23T18:30:22z",0
"2024/02/23T18:32:22z",0
"2024/02/23T18:34:22z",0
"2024/02/23T18:36:02z",0
"2024/02/23T18:38:02z",0
"2024/02/23T18:40:02z",0
"2024/02/23T18:42:02z",0
"2024/02/23T18:44:02z",0
"2024/02/23T18:46:02z",0
"2024/02/23T18:48:02z",0
"2024/02/23T18:50:02z",0
"2024/02/23T18:52:02z",0
"2024/02/23T18:54:02z",0
"2024/02/23T18:55:42z",0
"2024/02/23T18:57:42z",0
"2024/02/23T18:59:42z",0
"2024/02/23T19:01:42z",0
"2024/02/23T19:03:42z",0
"2024/02/23T19:05:42z",0
"2024/02/23T19:07:42z",0
"2024/02/23T19:09:42z",0
"2024/02/23T19:11:42z",0
"2024/02/23T19:13:42z",0
"2024/02/23T19:15:23z",0
"2024/02/23T19:17:23z",0
"2024/02/23T19:19:23z",0
"2024/02/23T19:21:23z",0
"2024/02/23T19:23:23z",0
"2024/02/23T19:25:23z",0
"2024/02/23T19:27:23z",0
"2024/02/23T19:29:23z",0
"2024/02/23T19:31:23z",0
"2024/02/23T19:33:22z",0
"2024/02/23T19:35:02z",0
"2024/02/23T19:37:02z",0
"2024/02/23T19:39:02z",0
"2024/02/23T19:41:02z",0
"2024/02/23T19:43:02z",0
"2024/02/23T19:45:02z",0
"2024/02/23T19:47:02z",0
"2024/02/23T19:49:02z",0
"2024/02/23T19:51:02z",0
"2024/02/23T19:53:02z",0
"2024/02/23T19:54:43z",0
"2024/02/23T19:56:43z",0
"2024/02/23T19:58:43z",0
"2024/02/23T20:00:43z",0
"2024/02/23T20:02:43z",0
"2024/02/23T20:04:43z",0
"2024/02/23T20:06:43z",0
"2024/02/23T20:08:43z",0
"2024/02/23T20:10:43z",0
"2024/02/23T20:12:43z",0
"2024/02/23T20:34:05z",0
"2024/02/23T20:36:05z",0
"2024/02/23T20:38:05z",0
"2024/02/23T20:40:05z",0
"2024/02/23T20:42:05z",0
"2024/02/23T20:44:05z",0
"2024/02/23T20:46:05z",0
"2024/02/23T20:48:05z",0
"2024/02/23T20:50:05z",0
"2024/02/23T20:52:05z",0
"2024/02/23T20:53:45z",0
"2024/02/23T20:55:45z",0
"2024/02/23T20:57:45z",0
"2024/02/23T20:59:45z",0
"2024/02/23T21:01:45z",0
"2024/02/23T21:03:45z",0
"2024/02/23T21:05:45z",0
"2024/02/23T21:07:45z",0
"2024/02/23T21:09:45z",0
