"UTCDateTime","mac_address","firmware_ver","hardware","current_temp_f","current_humidity","current_dewpoint_f","pressure","adc","mem","rssi","uptime","pm1_0_cf_1","pm2_5_cf_1","pm10_0_cf_1","pm1_0_atm","pm2_5_atm","pm10_0_atm","pm2#5_aqi_cf_1","pm2#5_aqi_atm","p_0_3_um","p_0_5_um","p_1_0_um","p_2_5_um","p_5_0_um","p_10_0_um","pm1_0_cf_1_b","pm2_5_cf_1_b","pm10_0_cf_1_b","pm1_0_atm_b","pm2_5_atm_b","pm10_0_atm_b","pm2#5_aqi_cf_1_b","pm2#5_aqi_atm_b","p_0_3_um_b","p_0_5_um_b","p_1_0_um_b","p_2_5_um_b","p_5_0_um_b","p_10_0_um_b","gas"
"2024/03/11T22:22:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,9,14,868.72,NA,26352,0,100,0.02,1.4,1.69,0.02,1.4,1.69,6,6,206.73,56.91,8.22,4.44,0.27,0.27,0.14,1.21,1.74,0.14,1.21,1.74,5,5,253.95,65.12,8.88,3.86,0.86,0.07,NA
"2024/03/11T22:24:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",75,8,12,868.81,0.02,26264,0,220,0.32,1.34,1.68,0.32,1.34,1.68,6,6,220.42,62.63,14.64,3.66,0.54,0.22,0.07,0.41,1.84,0.07,0.41,1.84,2,2,253.12,72.2,12.45,4.02,1.32,0.61,85.2
"2024/03/11T22:26:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",75,8,11,868.86,0.02,26264,0,340,0.25,0.71,1.07,0.25,0.71,1.07,3,3,198.21,58.07,7.3,1.27,0.48,0.27,0.14,0.19,0.64,0.14,0.19,0.64,1,1,191.85,52.59,7.68,1.54,0.66,0.63,85.4
"2024/03/11T22:28:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,8,12,868.77,0.02,26264,0,460,0.55,0.88,1.25,0.55,0.88,1.25,4,4,258.43,69.96,8.5,1.36,0.8,0,0.02,0.37,0.46,0.02,0.37,0.46,2,2,219.05,59.05,7.41,2.07,0.17,0,NA
"2024/03/11T22:30:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,8,12,868.73,0.02,26264,0,580,0.02,0.76,0.79,0.02,0.76,0.79,3,3,202.45,56.66,6.26,1.28,0.17,0,0.26,0.71,1.02,0.26,0.71,1.02,3,3,263.79,65.14,7.74,1.84,0.41,0.19,76.12
"2024/03/11T22:32:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,8,12,868.72,0.02,26264,0,700,0.42,0.78,0.92,0.42,0.78,0.92,3,3,235.22,66.76,7.31,1,0.36,0.17,0.18,0.46,1.11,0.18,0.46,1.11,2,2,261,67.46,7.18,1.49,1.37,0.26,NA
"2024/03/11T22:34:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,8,12,868.76,0.02,26264,0,820,0.11,0.65,0.82,0.11,0.65,0.82,3,3,186.68,55.23,6.98,0.93,0.32,0,0.17,0.56,0.73,0.17,0.56,0.73,2,2,209.39,60.81,6.68,0.83,0.24,0.24,74.08
"2024/03/11T22:36:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,7,12,868.71,0.02,26264,0,940,0.02,0.04,0.91,0.02,0.04,0.91,0,0,209.79,60,10.65,2.65,1.19,0.37,0.29,0.52,1.17,0.29,0.52,1.17,2,2,233.38,62.72,8.34,1.4,0.91,0.52,71.36
"2024/03/11T22:38:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,7,12,868.68,0.02,26264,0,1060,0.19,0.54,0.8,0.19,0.54,0.8,2,2,240.15,67.2,10.41,1.88,0.64,0.07,0.25,0.61,1.1,0.25,0.61,1.1,3,3,252.41,68.71,9,1.12,0.63,0.39,71.21
"2024/03/11T22:40:49z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,7,12,868.74,0.02,26264,0,1180,0,0.33,0.4,0,0.33,0.4,1,1,185.22,50.84,4.66,0.48,0.17,0,0.1,0.78,1.1,0.1,0.78,1.1,3,3,207.57,56.86,6.88,1.09,0.47,0.47,71.39
"2024/03/11T22:42:30z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,7,11,868.64,NA,26352,0,100,0,0.33,0.33,0,0.33,0.33,1,1,214.37,55.96,5.7,0.33,0,0,0.07,0.44,1.35,0.07,0.44,1.35,2,2,222.98,63.3,11.3,2.16,1.26,0.49,NA
"2024/03/11T22:44:30z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,7,11,868.69,0.02,26264,0,220,0,0.78,0.78,0,0.78,0.78,3,3,218.8,62.02,7.07,1.75,0,0,0.11,0.36,0.93,0.11,0.36,0.93,1,1,191.73,56.16,8.32,1.46,0.62,0.43,71.34
"2024/03/11T22:46:30z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,7,11,868.64,0.02,26264,0,340,0,0.51,1.51,0,0.51,1.51,2,2,223.16,55.26,7.47,2.09,1.51,0.46,0.14,0.56,0.9,0.14,0.56,0.9,2,2,195.1,52.32,7.31,0.75,0.42,0.22,76.96
"2024/03/11T22:48:30z","d8:bc:38:84:4c:97",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",78,7,11,868.64,0.02,26264,0,460,0.31,1.03,1.36,0.31,1.03,1.36,4,4,236.74,69.17,6.83,2.03,0.57,0,0.16,0.59,0.9,0.16,0.59,0.9,2,2,216.1,57.4,7.31,0.93,0.57,0.4,74.82
