"time","GC7_PM2_5"
"2024/03/11T22:22:45z",1.11
"2024/03/11T22:24:45z",1.1
"2024/03/11T22:26:45z",0.19
"2024/03/11T22:28:45z",0.41
"2024/03/11T22:30:45z",0.45
"2024/03/11T22:32:45z",0.78
"2024/03/11T22:34:45z",0.53
"2024/03/11T22:36:45z",0.46
"2024/03/11T22:38:45z",0.45
"2024/03/11T22:40:45z",0.34
"2024/03/11T22:42:26z",0.48
"2024/03/11T22:44:26z",0.22
"2024/03/11T22:46:26z",0.44
"2024/03/11T22:48:26z",0.75
"2024/03/11T22:50:26z",0.34
"2024/03/11T22:52:26z",0.1
"2024/03/11T22:54:26z",0.04
"2024/03/11T22:56:26z",0.28
"2024/03/11T22:58:26z",0.4
"2024/03/11T23:00:26z",0.6
"2024/03/11T23:02:07z",0.33
"2024/03/11T23:04:07z",0.22
"2024/03/11T23:06:07z",1
"2024/03/11T23:08:07z",0.33
"2024/03/11T23:10:07z",0.45
"2024/03/11T23:12:07z",0.61
"2024/03/11T23:14:07z",0.57
"2024/03/11T23:16:07z",0.58
"2024/03/11T23:18:07z",0.69
"2024/03/11T23:20:07z",0.54
"2024/03/11T23:21:47z",0.82
"2024/03/11T23:23:47z",0.6
"2024/03/11T23:25:47z",0.72
"2024/03/11T23:27:47z",0.74
"2024/03/11T23:29:47z",0.88
"2024/03/11T23:31:47z",0.95
"2024/03/11T23:33:47z",0.56
"2024/03/11T23:35:47z",1.12
"2024/03/11T23:37:47z",0.79
"2024/03/11T23:39:47z",1.09
"2024/03/11T23:41:28z",1.07
"2024/03/11T23:43:28z",0.97
"2024/03/11T23:45:28z",0.55
"2024/03/11T23:47:28z",0.98
"2024/03/11T23:49:28z",0.83
"2024/03/11T23:51:28z",0.8
"2024/03/11T23:53:28z",0.95
"2024/03/11T23:55:28z",1.14
"2024/03/11T23:57:28z",1.14
"2024/03/11T23:59:28z",0.53
"2024/03/12T00:01:09z",1.11
"2024/03/12T00:03:09z",0.92
"2024/03/12T00:05:09z",0.95
"2024/03/12T00:07:09z",1.2
"2024/03/12T00:09:09z",1.34
"2024/03/12T00:11:09z",0.9
"2024/03/12T00:13:09z",1.11
"2024/03/12T00:15:09z",0.98
"2024/03/12T00:17:09z",0.73
"2024/03/12T00:19:09z",1.12
"2024/03/12T00:20:50z",1.3
"2024/03/12T00:22:50z",1.29
"2024/03/12T00:24:50z",0.67
"2024/03/12T00:26:50z",0.98
"2024/03/12T00:28:50z",1
"2024/03/12T00:30:50z",0.78
"2024/03/12T00:32:50z",1.05
"2024/03/12T00:34:50z",0.82
"2024/03/12T00:36:50z",1.34
"2024/03/12T00:38:50z",1.31
"2024/03/12T00:40:30z",1.02
"2024/03/12T00:42:30z",1.05
"2024/03/12T00:44:30z",1.11
"2024/03/12T00:46:30z",0.91
"2024/03/12T00:48:30z",1.07
"2024/03/12T00:50:30z",1.05
"2024/03/12T00:52:30z",1.21
"2024/03/12T00:54:30z",1.41
"2024/03/12T00:56:30z",1.09
"2024/03/12T00:58:30z",1.25
"2024/03/12T01:00:11z",1.93
"2024/03/12T01:02:11z",1.29
"2024/03/12T01:04:11z",1.46
"2024/03/12T01:06:11z",1.82
"2024/03/12T01:08:11z",1.63
"2024/03/12T01:10:11z",1.29
"2024/03/12T01:12:11z",0.86
"2024/03/12T01:14:11z",1.25
"2024/03/12T01:16:11z",1.26
"2024/03/12T01:18:11z",1.25
"2024/03/12T01:19:52z",1.67
"2024/03/12T01:21:52z",1.53
"2024/03/12T01:23:52z",1.44
"2024/03/12T01:25:52z",1.25
"2024/03/12T01:27:52z",1.75
"2024/03/12T01:29:52z",1.36
"2024/03/12T01:31:52z",1.79
"2024/03/12T01:33:52z",2.23
"2024/03/12T01:35:52z",2.34
"2024/03/12T01:37:52z",1.42
"2024/03/12T01:39:33z",2.04
"2024/03/12T01:41:33z",1.54
"2024/03/12T01:43:33z",1.4
"2024/03/12T01:45:33z",1.96
"2024/03/12T01:47:33z",1.53
"2024/03/12T01:49:33z",1.32
"2024/03/12T01:51:33z",1.48
"2024/03/12T01:53:33z",2.12
"2024/03/12T01:55:33z",2.76
"2024/03/12T01:57:33z",3.81
"2024/03/12T01:59:14z",2.16
"2024/03/12T02:01:14z",1.9
"2024/03/12T02:03:14z",1.75
"2024/03/12T02:05:14z",1.35
"2024/03/12T02:07:14z",1.46
"2024/03/12T02:09:14z",1.59
"2024/03/12T02:11:14z",1.12
"2024/03/12T02:13:14z",1.16
"2024/03/12T02:15:14z",1.09
"2024/03/12T02:17:14z",2.34
"2024/03/12T02:18:54z",2.07
"2024/03/12T02:20:54z",3.14
"2024/03/12T02:22:54z",1.88
"2024/03/12T02:24:54z",1.71
"2024/03/12T02:26:54z",1.53
"2024/03/12T02:28:54z",2
"2024/03/12T02:30:54z",1.21
"2024/03/12T02:32:54z",0.93
"2024/03/12T02:34:54z",1.51
"2024/03/12T02:36:54z",1.42
"2024/03/12T02:38:35z",0.61
"2024/03/12T02:40:35z",1.22
"2024/03/12T02:42:35z",0.93
"2024/03/12T02:44:35z",0.75
"2024/03/12T02:46:35z",0.78
"2024/03/12T02:48:35z",0.98
"2024/03/12T02:50:35z",1.02
"2024/03/12T02:52:35z",1.02
"2024/03/12T02:54:35z",0.47
"2024/03/12T02:56:35z",1.08
"2024/03/12T02:58:16z",0.44
"2024/03/12T03:00:16z",0.97
"2024/03/12T03:02:16z",1
"2024/03/12T03:04:16z",1.04
"2024/03/12T03:06:16z",1.12
"2024/03/12T03:08:16z",1.31
"2024/03/12T03:10:16z",1.19
"2024/03/12T03:12:16z",1.09
"2024/03/12T03:14:16z",1.29
"2024/03/12T03:16:16z",1.36
"2024/03/12T03:17:56z",1.28
"2024/03/12T03:19:56z",0.79
"2024/03/12T03:21:56z",0.6
"2024/03/12T03:23:56z",0.66
"2024/03/12T03:25:56z",1.14
"2024/03/12T03:27:56z",1.2
"2024/03/12T03:29:56z",1.19
"2024/03/12T03:31:56z",0.8
"2024/03/12T03:33:56z",0.88
"2024/03/12T03:35:56z",0.98
"2024/03/12T03:37:37z",0.84
"2024/03/12T03:39:37z",0.95
"2024/03/12T03:41:37z",1.31
"2024/03/12T03:43:37z",1.18
"2024/03/12T03:45:37z",1.12
"2024/03/12T03:47:37z",0.9
"2024/03/12T03:49:37z",1.14
"2024/03/12T03:51:37z",0.82
"2024/03/12T03:53:37z",1
"2024/03/12T03:55:37z",1.03
"2024/03/12T03:57:18z",1
"2024/03/12T03:59:18z",1.17
"2024/03/12T04:01:18z",0.98
"2024/03/12T04:03:18z",1.07
"2024/03/12T04:05:18z",1.19
"2024/03/12T04:07:18z",0.83
"2024/03/12T04:09:18z",1.24
"2024/03/12T04:11:18z",0.84
"2024/03/12T04:13:18z",0.9
"2024/03/12T04:15:18z",0.73
"2024/03/12T04:16:57z",0.89
"2024/03/12T04:18:57z",1.12
"2024/03/12T04:20:57z",1
"2024/03/12T04:22:57z",1.21
"2024/03/12T04:24:57z",1.73
"2024/03/12T04:26:57z",1.52
"2024/03/12T04:28:57z",1.21
"2024/03/12T04:30:57z",0.93
"2024/03/12T04:32:57z",1.21
"2024/03/12T04:34:57z",1.03
"2024/03/12T04:36:38z",0.51
"2024/03/12T04:38:38z",0.98
"2024/03/12T04:40:38z",1.53
"2024/03/12T04:42:38z",0.86
"2024/03/12T04:44:38z",0.81
"2024/03/12T04:46:38z",0.97
"2024/03/12T04:48:38z",1.1
"2024/03/12T04:50:38z",1.11
"2024/03/12T04:52:38z",1.47
"2024/03/12T04:54:38z",0.85
"2024/03/12T04:56:19z",1.13
"2024/03/12T04:58:19z",0.9
"2024/03/12T05:00:19z",0.29
"2024/03/12T05:02:19z",0.59
"2024/03/12T05:04:19z",0.93
"2024/03/12T05:06:19z",1.4
"2024/03/12T05:08:19z",2.27
"2024/03/12T05:10:19z",1.57
"2024/03/12T05:12:19z",1.78
"2024/03/12T05:14:19z",1.22
"2024/03/12T05:15:59z",1.16
"2024/03/12T05:17:59z",1.07
"2024/03/12T05:19:59z",1.12
"2024/03/12T05:21:59z",0.89
"2024/03/12T05:23:59z",0.9
"2024/03/12T05:25:59z",0.73
"2024/03/12T05:27:59z",1.25
"2024/03/12T05:29:59z",1.79
"2024/03/12T05:31:59z",1.52
"2024/03/12T05:33:59z",0.83
"2024/03/12T05:35:40z",0.8
"2024/03/12T05:37:40z",0.41
"2024/03/12T05:39:40z",0.82
"2024/03/12T05:41:40z",0.79
"2024/03/12T05:43:40z",0.53
"2024/03/12T05:45:40z",0.75
"2024/03/12T05:47:40z",0.71
"2024/03/12T05:49:40z",0.86
"2024/03/12T05:51:40z",0.6
"2024/03/12T05:53:40z",0.61
"2024/03/12T05:55:20z",1.15
"2024/03/12T05:57:20z",0.59
"2024/03/12T05:59:20z",0.95
"2024/03/12T06:01:20z",0.91
"2024/03/12T06:03:20z",0.48
"2024/03/12T06:05:20z",0.75
"2024/03/12T06:07:20z",0.89
"2024/03/12T06:09:20z",1.02
"2024/03/12T06:11:20z",0.97
"2024/03/12T06:13:20z",0.97
"2024/03/12T06:15:01z",0.58
"2024/03/12T06:17:01z",1.33
"2024/03/12T06:19:01z",0.7
"2024/03/12T06:21:01z",0.48
"2024/03/12T06:23:01z",0.68
"2024/03/12T06:25:01z",1.25
"2024/03/12T06:27:01z",1.19
"2024/03/12T06:29:01z",0.98
"2024/03/12T06:31:01z",0.93
"2024/03/12T06:33:01z",0.66
"2024/03/12T06:34:42z",0.67
"2024/03/12T06:36:42z",0.88
"2024/03/12T06:38:42z",0.96
"2024/03/12T06:40:42z",0.75
"2024/03/12T06:42:42z",0.67
"2024/03/12T06:44:42z",0.44
"2024/03/12T06:46:42z",0.31
"2024/03/12T06:48:42z",0.75
"2024/03/12T06:50:42z",0.84
"2024/03/12T06:52:42z",0.64
"2024/03/12T06:54:23z",0.98
"2024/03/12T06:56:23z",0.75
"2024/03/12T06:58:23z",0.51
"2024/03/12T07:00:23z",0.84
"2024/03/12T07:02:23z",0.77
"2024/03/12T07:04:23z",0.69
"2024/03/12T07:06:23z",0.9
"2024/03/12T07:08:23z",0.86
"2024/03/12T07:10:23z",1.2
"2024/03/12T07:12:23z",2.07
"2024/03/12T07:14:04z",1.61
"2024/03/12T07:16:04z",1.05
"2024/03/12T07:18:04z",1.08
"2024/03/12T07:20:04z",1.25
"2024/03/12T07:22:04z",0.31
"2024/03/12T07:24:04z",0.88
"2024/03/12T07:26:04z",0.49
"2024/03/12T07:28:04z",0.8
"2024/03/12T07:30:04z",0.71
"2024/03/12T07:32:04z",0.88
"2024/03/12T07:33:45z",0.98
"2024/03/12T07:35:45z",0.19
"2024/03/12T07:37:45z",0.74
"2024/03/12T07:39:45z",0.7
"2024/03/12T07:41:45z",1.05
"2024/03/12T07:43:45z",1.24
"2024/03/12T07:45:45z",0.53
"2024/03/12T07:47:45z",0.25
"2024/03/12T07:49:45z",0.59
"2024/03/12T07:51:45z",1.03
"2024/03/12T07:53:26z",0.8
"2024/03/12T07:55:26z",0.42
"2024/03/12T07:57:26z",0.67
"2024/03/12T07:59:26z",1.16
"2024/03/12T08:01:26z",0.57
"2024/03/12T08:03:26z",1.02
"2024/03/12T08:05:26z",0.95
"2024/03/12T08:07:26z",0.54
