"UTCDateTime","mac_address","firmware_ver","hardware","current_temp_f","current_humidity","current_dewpoint_f","pressure","adc","mem","rssi","uptime","pm1_0_cf_1","pm2_5_cf_1","pm10_0_cf_1","pm1_0_atm","pm2_5_atm","pm10_0_atm","pm2#5_aqi_cf_1","pm2#5_aqi_atm","p_0_3_um","p_0_5_um","p_1_0_um","p_2_5_um","p_5_0_um","p_10_0_um","pm1_0_cf_1_b","pm2_5_cf_1_b","pm10_0_cf_1_b","pm1_0_atm_b","pm2_5_atm_b","pm10_0_atm_b","pm2#5_aqi_cf_1_b","pm2#5_aqi_atm_b","p_0_3_um_b","p_0_5_um_b","p_1_0_um_b","p_2_5_um_b","p_5_0_um_b","p_10_0_um_b","gas"
"2024/02/22T22:14:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,12,21,877.55,NA,26352,0,100,0.09,0.24,1.5,0.09,0.24,1.5,1,1,264,59.78,8.09,4.11,0.57,0,0.02,0.14,1.63,0.02,0.14,1.63,1,1,105.7,31.3,5.42,3.19,2.42,0,NA
"2024/02/22T22:16:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,12,22,877.53,0.02,26264,0,220,0,0.07,0.82,0,0.07,0.82,0,0,172.37,39.4,5.19,2.65,1.04,0,0,0.11,0.98,0,0.11,0.98,0,0,153.21,40.98,6.36,2.86,2.05,0,50
"2024/02/22T22:18:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,11,20,877.49,0.02,25952,0,340,0.04,0.18,0.18,0.04,0.18,0.18,1,1,204.74,48.49,4.72,0.81,0,0,0,0,0.07,0,0,0.07,0,0,117.61,31.2,2.92,0.75,0.42,0.17,50
"2024/02/22T22:20:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,11,20,877.38,0.02,26264,0,460,0,0.18,0.47,0,0.18,0.47,1,1,210.42,46.32,4.19,0.81,0.56,0.47,0,0.15,0.15,0,0.15,0.15,1,1,124.22,35.27,5.03,0.83,0.15,0,NA
"2024/02/22T22:22:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",79,11,20,877.43,0.02,26264,0,580,0.1,0.1,0.5,0.1,0.1,0.5,0,0,195.88,50.78,3.4,0.6,0.53,0.21,0,0.11,0.12,0,0.11,0.12,0,0,142.21,38.46,6.47,0.53,0.07,0,50
"2024/02/22T22:24:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",81,10,21,877.48,0.02,26264,0,700,0.08,0.08,0.08,0.08,0.08,0.08,0,0,197.9,44.69,3.75,0.05,0,0,0,0.07,0.14,0,0.07,0.14,0,0,117.53,30.96,4.19,0.77,0.35,0,50
"2024/02/22T22:26:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.47,0.02,26264,0,820,0,0.07,0.16,0,0.07,0.16,0,0,162.32,34.91,2.67,0.33,0.18,0.18,0,0.03,0.03,0,0.03,0.03,0,0,114.98,28.93,2.55,0.29,0.09,0,50
"2024/02/22T22:28:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,20,877.47,0.02,26264,0,940,0,0,0,0,0,0,0,0,176.2,35.57,0.88,0,0,0,0,0,0,0,0,0,0,0,108.66,29.59,2.78,0.08,0.08,0,50
"2024/02/22T22:30:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",80,10,19,877.41,0.02,25952,0,1060,0,0,0.14,0,0,0.14,0,0,172.16,44.44,4.53,0.19,0.19,0.19,0,0,0.41,0,0,0.41,0,0,119.49,33.73,6.93,1,1,0.17,50
"2024/02/22T22:32:55z","d8:bc:38:84:42:5e",7.04,"3.0+OPENLOG+31037 MB+RV3028+BME68X+PMSX003-A+PMSX003-B",77,11,18,877.34,0.02,26264,0,1180,0,0.15,0.15,0,0.15,0.15,1,1,193.53,44.49,5.34,0.27,0,0,0,0,0.14,0,0,0.14,0,0,104.14,28.52,2.46,0.5,0.32,0,50
