"time","GC10_PM2_5"
"2024/02/22T22:14:58z",0.82
"2024/02/22T22:16:58z",0.41
"2024/02/22T22:18:58z",0
"2024/02/22T22:20:58z",0.04
"2024/02/22T22:22:58z",0.08
"2024/02/22T22:24:58z",0
"2024/02/22T22:26:58z",0
"2024/02/22T22:28:58z",0
"2024/02/22T22:30:58z",0.16
"2024/02/22T22:32:58z",0.1
"2024/02/22T22:34:38z",0.02
"2024/02/22T22:36:38z",0.03
"2024/02/22T22:38:38z",0
"2024/02/22T22:40:38z",0
"2024/02/22T22:42:38z",0
"2024/02/22T22:44:38z",0
"2024/02/22T22:46:38z",0
"2024/02/22T22:48:38z",0
"2024/02/22T22:50:39z",0
"2024/02/22T22:52:39z",0
"2024/02/22T22:54:39z",0
"2024/02/22T22:56:39z",0.27
"2024/02/22T22:58:39z",0
"2024/02/22T23:00:39z",0
"2024/02/22T23:02:39z",0
"2024/02/22T23:04:39z",0.1
"2024/02/22T23:06:39z",0.53
"2024/02/22T23:08:39z",0.49
"2024/02/22T23:10:39z",0
"2024/02/22T23:12:39z",0
"2024/02/22T23:14:39z",0
"2024/02/22T23:16:39z",0
"2024/02/22T23:18:39z",0
"2024/02/22T23:20:39z",0
"2024/02/22T23:22:39z",0
"2024/02/22T23:24:39z",0
"2024/02/22T23:26:39z",0
"2024/02/22T23:28:39z",0
"2024/02/22T23:30:39z",0.12
"2024/02/22T23:32:39z",0.05
"2024/02/22T23:34:39z",0
"2024/02/22T23:36:19z",0
"2024/02/22T23:38:19z",0
"2024/02/22T23:40:19z",0.23
"2024/02/22T23:42:19z",0
"2024/02/22T23:44:19z",0
"2024/02/22T23:46:19z",0.14
"2024/02/22T23:48:19z",0
"2024/02/22T23:50:19z",0
"2024/02/22T23:52:19z",0
"2024/02/22T23:54:19z",0
"2024/02/22T23:55:59z",0
"2024/02/22T23:57:59z",0
"2024/02/22T23:59:59z",0
"2024/02/23T00:01:59z",0
"2024/02/23T00:03:59z",0
"2024/02/23T00:05:59z",0
"2024/02/23T00:07:59z",0
"2024/02/23T00:09:59z",0
"2024/02/23T00:11:59z",0
"2024/02/23T00:13:59z",0
"2024/02/23T00:15:40z",0
"2024/02/23T00:17:40z",0
"2024/02/23T00:19:40z",0
