"","time","humidity","temperature","pressure","voc","pm1.0_atm","pm2.5_atm","pm10.0_atm"
"1",2024-04-12,8.91358024691358,85.4197530864197,809.057654320988,77.131975308642,0.337777777777778,0.739197530864197,1.19648148148148
"2",2024-04-13,12.9554317548747,74.9623955431755,812.014763231198,NA,0.331615598885794,0.657012534818942,0.856518105849582
"3",2024-04-14,13.3407510431154,65.9151599443672,811.412739916551,76.6068984700974,0.29413073713491,0.89297635605007,1.40843532684284
"4",2024-04-15,12.2666666666667,63.9013888888889,806.820972222222,76.5633333333333,0.133868055555556,0.4083125,0.828638888888889
"5",2024-04-16,14.4867872044506,62.0931849791377,808.467872044506,73.6495132127956,0.00481223922114047,0.0102781641168289,0.127350486787204
"6",2024-04-17,12.354103343465,66.4483282674772,812.373601823708,NA,0.00218844984802432,0.0630091185410334,0.331056231003039
"7",2024-04-18,12.2562674094708,68.9317548746518,823.958662952646,82.4598885793872,0.520731197771588,1.05319637883008,1.48101671309192
"8",2024-04-19,10.6908077994429,72.7813370473538,822.87848189415,82.5136908077994,0.516323119777159,1.01522284122563,1.71555013927577
"9",2024-04-20,11.7025139664804,69.9413407821229,822.320125698324,78.8642458100559,0.498344972067039,0.942129888268156,1.29921787709497
"10",2024-04-21,17.5730180806676,66.1988873435327,825.661293463143,62.9384283727399,0.96625173852573,1.59876912378303,2.13296940194715
"11",2024-04-22,25.8803894297636,67.5465924895689,824.917218358832,63.3547009735744,1.43440890125174,2.23461752433936,2.78002781641168
"12",2024-04-23,17.3296244784423,72.9582753824757,822.954005563282,86.1860361613352,0.808664812239221,1.3918776077886,1.92161335187761
"13",2024-04-24,16.6648122392211,68.4047287899861,824.360013908206,76.9857301808067,0.713567454798331,1.34425591098748,1.93273991655077
"14",2024-04-25,15.0902777777778,66.3666666666667,821.109958333333,80.1763611111111,0.497131944444444,0.958548611111111,1.45661111111111
"15",2024-04-26,20.6485355648536,62.8716875871688,818.404672245467,71.0743654114365,0.248256624825662,0.692852161785216,1.23501394700139
"16",2024-04-27,21.5710306406685,60.3147632311978,816.351030640669,62.8480501392758,0.255598885793872,0.655800835654596,1.19894846796657
"17",2024-04-28,24.9111111111111,62.0930555555556,820.593125,64.3825555555556,0.722791666666667,1.35892361111111,1.94503472222222
"18",2024-04-29,18.7385257301808,65.5340751043115,822.20942976356,68.9611961057024,0.0857719054242003,0.284116828929068,0.779979137691238
"19",2024-04-30,14.1585535465925,70.5605006954103,821.047566063978,83.2892350486787,0.141189151599444,0.416682892906815,0.986474269819193
"20",2024-05-01,13.3528591352859,70.2384937238494,819.334672245467,92.182580195258,2.06536959553696,2.34642956764296,2.79096931659693
"21",2024-05-02,13.9483960948396,69.9693165969317,819.379232914923,78.2735006973501,0.260753138075314,0.736534170153417,1.41702928870293
"22",2024-05-03,14.0962343096234,70.044630404463,820.057517433752,79.9997210599721,0.242294281729428,0.679470013947001,1.31004881450488
"23",2024-05-04,13.1478382147838,70.5620641562064,819.809944211994,89.742580195258,0.583898186889819,1.23511854951186,2.13482566248257
"24",2024-05-05,14.2657342657343,68.6839160839161,819.689062937063,91.8638461538462,0.976811188811189,1.7770979020979,2.77306293706294
"25",2024-05-06,14.36578581363,69.865090403338,818.52471488178,78.5322392211405,0.12691933240612,0.414276773296245,0.935493741307371
"26",2024-05-07,11.0364656381487,66.7727910238429,819.896213183731,81.3349228611501,0.200280504908836,0.549810659186536,1.31131837307153
"27",2024-05-08,11.2611111111111,66.3805555555556,817.314388888889,77.0489861111111,0.507861111111111,1.05444444444444,1.71847916666667
"28",2024-05-09,15.1810584958217,67.1406685236769,819.027451253482,69.9064066852368,0.684359331476323,1.37840529247911,2.28014623955432
"29",2024-05-10,12.4242002781641,68.9694019471488,822.290778859527,73.9719193324061,1.35780250347705,2.47438803894298,4.00703059805285
"30",2024-05-11,16.4478442280946,69.5785813630042,820.126731571627,81.7948678720445,3.062280945758,4.87783727399165,6.14547983310153
"31",2024-05-12,13.1255230125523,69.1115760111576,819.790739191074,67.5072384937238,2.27615062761506,3.35202231520223,4.01837517433752
"32",2024-05-13,13.6555555555556,71.3166666666667,821.200583333333,84.2649166666667,1.48009027777778,2.31841666666667,2.81420833333333
"33",2024-05-14,15.5656424581006,73.5558659217877,821.137011173184,88.6302653631285,0.799036312849162,1.35481843575419,1.9282751396648
"34",2024-05-15,13.4066852367688,74.0849582172702,819.116532033426,NA,1.87626740947075,2.65977019498607,3.18960306406685
"35",2024-05-16,18.8398328690808,72.7980501392758,819.282409470752,70.4311699164345,1.28421309192201,1.96259052924791,2.36401810584958
"36",2024-05-17,20.9595536959554,75.044630404463,821.251645746165,82.489539748954,0.296771269177127,0.602238493723849,0.981701534170153
"37",2024-05-18,13.0961002785515,78.0153203342618,823.04717270195,84.4705710306407,0.995564066852368,1.54791782729805,2.07706824512535
"38",2024-05-19,12.78940027894,76.3333333333333,823.397377963738,93.0153277545328,0.900557880055788,1.36352859135286,1.78975592747559
"39",2024-05-20,10.6486111111111,74.8194444444444,822.141055555556,89.4928888888889,0.399048611111111,0.781104166666667,1.25986111111111
"40",2024-05-21,15.7009735744089,73.9624478442281,821.443685674548,78.4084561891516,1.06349791376912,1.81409596662031,2.50255910987483
"41",2024-05-22,11.2364394993046,73.4979137691238,821.526648122392,81.9938108484006,0.606981919332406,1.11687065368567,1.6357371349096
"42",2024-05-23,6.53556485355648,72.5704323570432,820.965341701534,87.5505857740586,1.66933751743375,2.47257322175732,3.18615062761506
