time_stamp,pm1.0_atm,pm2.5_atm,pm10.0_atm
2024-04-05T12:30:00-06:00,0,0.31,0.79
2024-04-05T12:40:00-06:00,0.007,0.136,0.494
2024-04-05T12:50:00-06:00,0.045,0.249,0.607
2024-04-05T13:00:00-06:00,0.04,0.382,1.478
2024-04-05T13:10:00-06:00,0.003,0.092,0.489
2024-04-05T13:20:00-06:00,0.005,0.055,0.493
2024-04-05T13:30:00-06:00,0,0.163,0.346
2024-04-05T13:40:00-06:00,0.01,0.1665,0.5725
2024-04-05T13:50:00-06:00,0.218,0.533,0.9299999999999999
2024-04-05T14:00:00-06:00,0,0.159,0.612
2024-04-05T14:10:00-06:00,0,0.192,0.877
2024-04-05T14:20:00-06:00,0.028999999999999998,0.157,0.5720000000000001
2024-04-05T14:30:00-06:00,0.043,0.288,1.143
2024-04-05T14:40:00-06:00,0.01,0.20800000000000002,0.911
2024-04-05T14:50:00-06:00,0.019,0.18,0.861
2024-04-05T15:00:00-06:00,0.016,0.498,1.326
2024-04-05T15:10:00-06:00,0.046,0.41800000000000004,1.29
2024-04-05T15:20:00-06:00,0.054,0.491,1.534
2024-04-05T15:30:00-06:00,0.19,0.662,1.7759999999999998
2024-04-05T15:40:00-06:00,0.007,0.442,1.112
2024-04-05T15:50:00-06:00,0.028999999999999998,0.24,0.798
2024-04-05T16:00:00-06:00,0.038,0.317,0.846
2024-04-05T16:10:00-06:00,0.031,0.29200000000000004,1.052
2024-04-05T16:20:00-06:00,0.11,0.524,1.373
2024-04-05T16:30:00-06:00,0.083,0.442,1.38
2024-04-05T16:40:00-06:00,0.044,0.256,1.174
2024-04-05T16:50:00-06:00,0.005,0.213,0.7889999999999999
2024-04-05T17:00:00-06:00,0.08,0.442,1.209
2024-04-05T17:10:00-06:00,0.034,0.378,1.262
2024-04-05T17:20:00-06:00,0.07300000000000001,0.52,1.802
2024-04-05T17:30:00-06:00,0.011,0.46099999999999997,1.6179999999999999
2024-04-05T17:40:00-06:00,0.071,0.596,1.892
2024-04-05T17:50:00-06:00,0.019,0.394,1.26
2024-04-05T18:00:00-06:00,0.045,0.504,1.765
2024-04-05T18:10:00-06:00,0.03,0.404,1.34
2024-04-05T18:20:00-06:00,0.118,0.569,2.32
2024-04-05T18:30:00-06:00,0.021,0.379,1.522
2024-04-05T18:40:00-06:00,0.014,0.33899999999999997,1.478
2024-04-05T18:50:00-06:00,0.023,0.098,0.6890000000000001
2024-04-05T19:00:00-06:00,0.05,0.391,1.1480000000000001
2024-04-05T19:10:00-06:00,0.017,0.24,1.071
2024-04-05T19:20:00-06:00,0.021,0.406,1.52
2024-04-05T19:30:00-06:00,0.011,0.524,1.6480000000000001
2024-04-05T19:40:00-06:00,0,0.337,1.123
2024-04-05T19:50:00-06:00,0.056,0.472,1.593
2024-04-05T20:00:00-06:00,0,0.256,1.0899999999999999
2024-04-05T20:10:00-06:00,0.024,0.214,0.751
2024-04-05T20:20:00-06:00,0.037,0.21100000000000002,1.148
