time_stamp,pm1.0_atm,pm2.5_atm,pm10.0_atm
2024-04-04T12:50:00-06:00,0,0.028999999999999998,0.0775
2024-04-04T13:00:00-06:00,0,0.007,0.077
2024-04-04T13:10:00-06:00,0,0,0.16
2024-04-04T13:20:00-06:00,0,0.012,0.184
2024-04-04T13:30:00-06:00,0,0,0.063
2024-04-04T13:40:00-06:00,0,0.033,0.131
2024-04-04T13:50:00-06:00,0,0.009,0.146
2024-04-04T14:00:00-06:00,0,0.017,0.138
2024-04-04T14:10:00-06:00,0,0.009,0.086
2024-04-04T14:20:00-06:00,0,0.028,0.17900000000000002
2024-04-04T14:30:00-06:00,0,0.0185,0.1835
2024-04-04T14:40:00-06:00,0,0.016,0.136
2024-04-04T14:50:00-06:00,0,0.003,0.126
2024-04-04T15:00:00-06:00,0,0.02,0.17200000000000001
2024-04-04T15:10:00-06:00,0,0.011,0.082
2024-04-04T15:20:00-06:00,0.004,0.028999999999999998,0.069
2024-04-04T15:30:00-06:00,0,0.021,0.128
2024-04-04T15:40:00-06:00,0,0,0.052000000000000005
2024-04-04T15:50:00-06:00,0,0,0.056
2024-04-04T16:00:00-06:00,0,0.016,0.146
2024-04-04T16:10:00-06:00,0,0,0.093
2024-04-04T16:20:00-06:00,0,0,0.093
2024-04-04T16:30:00-06:00,0,0,0.031
2024-04-04T16:40:00-06:00,0,0,0.059000000000000004
2024-04-04T16:50:00-06:00,0,0.011,0.07
2024-04-04T17:00:00-06:00,0,0.019,0.182
2024-04-04T17:10:00-06:00,0,0.014,0.145
2024-04-04T17:20:00-06:00,0,0.005,0.096
2024-04-04T17:30:00-06:00,0,0.009,0.065
2024-04-04T17:40:00-06:00,0,0.009,0.113
2024-04-04T17:50:00-06:00,0,0.012,0.133
2024-04-04T18:00:00-06:00,0,0,0.185
2024-04-04T18:10:00-06:00,0,0.033,0.25
2024-04-04T18:20:00-06:00,0.002,0.012,0.14200000000000002
2024-04-04T18:30:00-06:00,0.002,0.017,0.263
2024-04-04T18:40:00-06:00,0,0.024,0.266
2024-04-04T18:50:00-06:00,0,0.05,0.22499999999999998
2024-04-04T19:00:00-06:00,0,0.07200000000000001,0.387
