time_stamp,pm1.0_atm,pm2.5_atm,pm10.0_atm
2024-04-12T15:10:00-06:00,0.41,0.815,1.04
2024-04-12T15:20:00-06:00,0.308,0.8520000000000001,1.734
2024-04-12T15:30:00-06:00,0.268,0.6559999999999999,1.1139999999999999
2024-04-12T15:40:00-06:00,0.227,0.582,1.2489999999999999
2024-04-12T15:50:00-06:00,0.23600000000000002,0.5609999999999999,1.29
2024-04-12T16:00:00-06:00,0.321,0.702,1.294
2024-04-12T16:10:00-06:00,0.446,0.8979999999999999,1.287
2024-04-12T16:20:00-06:00,0.558,0.995,1.556
2024-04-12T16:30:00-06:00,0.575,0.9339999999999999,1.251
2024-04-12T16:40:00-06:00,0.42300000000000004,0.718,1.052
2024-04-12T16:50:00-06:00,0.34099999999999997,0.729,1.014
2024-04-12T17:00:00-06:00,0.272,0.653,1.044
2024-04-12T17:10:00-06:00,0.499,1.008,1.625
2024-04-12T17:20:00-06:00,0.29700000000000004,0.706,1.022
2024-04-12T17:30:00-06:00,0.23500000000000001,0.623,0.868
2024-04-12T17:40:00-06:00,0.211,0.6020000000000001,0.895
2024-04-12T17:50:00-06:00,0.173,0.593,0.8799999999999999
2024-04-12T18:00:00-06:00,0.178,0.5680000000000001,0.752
2024-04-12T18:10:00-06:00,0.14400000000000002,0.5880000000000001,0.7969999999999999
2024-04-12T18:20:00-06:00,0.12,0.46099999999999997,0.692
2024-04-12T18:30:00-06:00,0.16599999999999998,0.484,0.6970000000000001
2024-04-12T18:40:00-06:00,0.10200000000000001,0.356,0.5820000000000001
2024-04-12T18:50:00-06:00,0.097,0.452,0.7170000000000001
2024-04-12T19:00:00-06:00,0.089,0.321,0.6
2024-04-12T19:10:00-06:00,0.148,0.501,0.6950000000000001
2024-04-12T19:20:00-06:00,0.11499999999999999,0.47,0.752
2024-04-12T19:30:00-06:00,0.11599999999999999,0.521,0.8140000000000001
2024-04-12T19:40:00-06:00,0.10800000000000001,0.40800000000000003,0.63
2024-04-12T19:50:00-06:00,0.197,0.51,0.929
2024-04-12T20:00:00-06:00,0.124,0.389,0.594
2024-04-12T20:10:00-06:00,0.193,0.526,0.749
2024-04-12T20:20:00-06:00,0.167,0.511,0.6950000000000001
2024-04-12T20:30:00-06:00,0.164,0.519,0.657
2024-04-12T20:40:00-06:00,0.46199999999999997,0.99,1.288
2024-04-12T20:50:00-06:00,0.665,1.0390000000000001,1.224
2024-04-12T21:00:00-06:00,0.904,1.341,1.815
2024-04-12T21:10:00-06:00,0.5,0.9390000000000001,1.361
2024-04-12T21:20:00-06:00,0.759,1.2149999999999999,1.512
2024-04-12T21:30:00-06:00,0.6880000000000001,1.05,1.306
2024-04-12T21:40:00-06:00,0.5569999999999999,0.999,1.207
2024-04-12T21:50:00-06:00,0.62,1.079,1.2770000000000001
2024-04-12T22:00:00-06:00,0.445,0.812,1.146
2024-04-12T22:10:00-06:00,0.584,1.058,1.373
2024-04-12T22:20:00-06:00,0.578,1.03,1.259
2024-04-12T22:30:00-06:00,0.698,1.091,1.392
2024-04-12T22:40:00-06:00,0.6679999999999999,1.17,1.47
2024-04-12T22:50:00-06:00,0.751,1.074,1.292
2024-04-12T23:00:00-06:00,0.544,0.9750000000000001,1.214
2024-04-12T23:10:00-06:00,0.597,0.9710000000000001,1.192
2024-04-12T23:20:00-06:00,0.548,0.996,1.263
2024-04-12T23:30:00-06:00,0.516,0.956,1.1640000000000001
2024-04-12T23:40:00-06:00,0.619,0.99,1.1440000000000001
2024-04-12T23:50:00-06:00,0.581,1.037,1.345
2024-04-13T00:00:00-06:00,0.504,0.9139999999999999,1.1309999999999998
2024-04-13T00:10:00-06:00,0.567,1.041,1.2429999999999999
2024-04-13T00:20:00-06:00,0.7090000000000001,1.085,1.359
2024-04-13T00:30:00-06:00,0.481,0.863,1.101
2024-04-13T00:40:00-06:00,0.491,0.856,1.142
2024-04-13T00:50:00-06:00,0.498,0.862,0.983
2024-04-13T01:00:00-06:00,0.409,0.884,1.113
2024-04-13T01:10:00-06:00,0.635,1.062,1.312
2024-04-13T01:20:00-06:00,0.36,0.787,1.01
2024-04-13T01:30:00-06:00,0.165,0.47400000000000003,0.599
2024-04-13T01:40:00-06:00,0.191,0.535,0.786
2024-04-13T01:50:00-06:00,0.138,0.409,0.51
2024-04-13T02:00:00-06:00,0.201,0.551,0.6960000000000001
2024-04-13T02:10:00-06:00,0.09,0.352,0.477
2024-04-13T02:20:00-06:00,0.099,0.395,0.605
2024-04-13T02:30:00-06:00,0.09,0.299,0.499
2024-04-13T02:40:00-06:00,0.012,0.28200000000000003,0.386
2024-04-13T02:50:00-06:00,0.116,0.325,0.4
2024-04-13T03:00:00-06:00,0.064,0.251,0.366
2024-04-13T03:10:00-06:00,0.060000000000000005,0.37,0.63
2024-04-13T03:20:00-06:00,0.005,0.221,0.296
2024-04-13T03:30:00-06:00,0.034,0.29200000000000004,0.33299999999999996
2024-04-13T03:40:00-06:00,0,0.198,0.439
2024-04-13T03:50:00-06:00,0.055,0.29,0.425
2024-04-13T04:00:00-06:00,0.042,0.222,0.385
2024-04-13T04:10:00-06:00,0.008,0.175,0.486
2024-04-13T04:20:00-06:00,0.004,0.178,0.263
2024-04-13T04:30:00-06:00,0.02,0.085,0.24
2024-04-13T04:40:00-06:00,0.015,0.17,0.378
2024-04-13T04:50:00-06:00,0,0.111,0.321
2024-04-13T05:00:00-06:00,0.037,0.20900000000000002,0.355
2024-04-13T05:10:00-06:00,0,0.15500000000000003,0.229
2024-04-13T05:20:00-06:00,0.009,0.061,0.172
2024-04-13T05:30:00-06:00,0.012,0.114,0.222
2024-04-13T05:40:00-06:00,0.017,0.152,0.263
2024-04-13T05:50:00-06:00,0.011,0.147,0.272
2024-04-13T06:00:00-06:00,0,0.102,0.24
2024-04-13T06:10:00-06:00,0,0.102,0.175
2024-04-13T06:20:00-06:00,0.021,0.151,0.231
2024-04-13T06:30:00-06:00,0,0.088,0.095
2024-04-13T06:40:00-06:00,0.019,0.113,0.22899999999999998
2024-04-13T06:50:00-06:00,0,0.097,0.138
2024-04-13T07:00:00-06:00,0,0.031,0.08700000000000001
2024-04-13T07:10:00-06:00,0,0.111,0.16899999999999998
2024-04-13T07:20:00-06:00,0,0.008,0.066
2024-04-13T07:30:00-06:00,0.002,0.072,0.176
2024-04-13T07:40:00-06:00,0,0.079,0.152
2024-04-13T07:50:00-06:00,0.002,0.081,0.232
2024-04-13T08:00:00-06:00,0,0.05,0.153
2024-04-13T08:10:00-06:00,0.484,0.663,0.94
2024-04-13T08:20:00-06:00,0.369,0.9869999999999999,1.4529999999999998
2024-04-13T08:30:00-06:00,0.428,1.014,1.28
2024-04-13T08:40:00-06:00,0.246,0.877,1.283
2024-04-13T08:50:00-06:00,0.277,0.797,1.147
2024-04-13T09:00:00-06:00,0.247,0.75,1.05
2024-04-13T09:10:00-06:00,0.259,0.59,0.849
2024-04-13T09:20:00-06:00,0.233,0.538,0.663
2024-04-13T09:30:00-06:00,0.109,0.365,0.538
2024-04-13T09:40:00-06:00,0.178,0.395,0.522
2024-04-13T09:50:00-06:00,0.181,0.388,0.477
2024-04-13T10:00:00-06:00,0.167,0.414,0.5539999999999999
2024-04-13T10:10:00-06:00,0.136,0.434,0.54
2024-04-13T10:20:00-06:00,0.099,0.281,0.4
2024-04-13T10:30:00-06:00,0.099,0.336,0.406
2024-04-13T10:40:00-06:00,0.128,0.332,0.41400000000000003
2024-04-13T10:50:00-06:00,0.03,0.131,0.177
2024-04-13T11:00:00-06:00,0.094,0.297,0.314
2024-04-13T11:10:00-06:00,0.118,0.315,0.356
2024-04-13T11:20:00-06:00,0.084,0.226,0.28400000000000003
2024-04-13T11:30:00-06:00,0.013,0.209,0.279
2024-04-13T11:40:00-06:00,0.062,0.267,0.34
2024-04-13T11:50:00-06:00,0.053,0.253,0.446
2024-04-13T12:00:00-06:00,0.003,0.169,0.22799999999999998
2024-04-13T12:10:00-06:00,0.041,0.194,0.267
2024-04-13T12:20:00-06:00,0.007,0.13,0.244
2024-04-13T12:30:00-06:00,0.034,0.199,0.212
2024-04-13T12:40:00-06:00,0.03,0.168,0.28400000000000003
2024-04-13T12:50:00-06:00,0.025,0.135,0.206
2024-04-13T13:00:00-06:00,0.026,0.10200000000000001,0.161
2024-04-13T13:10:00-06:00,0,0.161,0.233
2024-04-13T13:20:00-06:00,0.032,0.166,0.21300000000000002
2024-04-13T13:30:00-06:00,0.01,0.094,0.187
2024-04-13T13:40:00-06:00,0,0.12,0.20099999999999998
2024-04-13T13:50:00-06:00,0.003,0.083,0.17300000000000001
2024-04-13T14:00:00-06:00,0.02,0.106,0.166
2024-04-13T14:10:00-06:00,0,0.076,0.109
2024-04-13T14:20:00-06:00,0,0.047,0.105
2024-04-13T14:30:00-06:00,0.009,0.088,0.12
2024-04-13T14:40:00-06:00,0,0.0975,0.0975
2024-04-13T14:50:00-06:00,0,0.07400000000000001,0.125
2024-04-13T15:00:00-06:00,0,0.084,0.1865
2024-04-13T15:10:00-06:00,0,0.104,0.1325
2024-04-13T15:20:00-06:00,0,0.019,0.045
2024-04-13T15:30:00-06:00,0.011,0.0925,0.159
2024-04-13T15:40:00-06:00,0.045,0.331,0.606
2024-04-13T15:50:00-06:00,0.049,0.3125,0.7065
2024-04-13T16:00:00-06:00,0.055,0.319,0.69
2024-04-13T16:10:00-06:00,0.056,0.202,0.33999999999999997
2024-04-13T16:20:00-06:00,0.095,0.315,0.5720000000000001
2024-04-13T16:30:00-06:00,0.063,0.32299999999999995,0.442
2024-04-13T16:40:00-06:00,5.375,6.982,8.256
2024-04-13T16:50:00-06:00,10.896,15.402000000000001,17.497
2024-04-13T17:00:00-06:00,0.725,1.733,2.08
2024-04-13T17:10:00-06:00,0,0.859,1.015
2024-04-13T17:20:00-06:00,0,3.391,4.103
2024-04-13T17:30:00-06:00,5.1579999999999995,5.606999999999999,6.204000000000001
2024-04-13T17:40:00-06:00,0.01,0.15000000000000002,0.344
2024-04-13T17:50:00-06:00,0.05499999999999999,0.29400000000000004,0.581
2024-04-13T18:00:00-06:00,0.017,0.21100000000000002,0.478
2024-04-13T18:10:00-06:00,0.01,0.254,0.494
2024-04-13T18:20:00-06:00,0,0.10899999999999999,0.491
2024-04-13T18:30:00-06:00,0.013,0.23399999999999999,0.457
2024-04-13T18:40:00-06:00,0.008,0.177,0.322
2024-04-13T18:50:00-06:00,0.012,0.22899999999999998,0.5660000000000001
2024-04-13T19:00:00-06:00,0.04,0.208,0.357
2024-04-13T19:10:00-06:00,0.007,0.225,0.5529999999999999
2024-04-13T19:20:00-06:00,0,0.088,0.373
2024-04-13T19:30:00-06:00,0,0.037,0.243
2024-04-13T19:40:00-06:00,0,0.11399999999999999,0.458
2024-04-13T19:50:00-06:00,0,0.097,0.28600000000000003
2024-04-13T20:00:00-06:00,0,0.086,0.326
2024-04-13T20:10:00-06:00,0.007,0.073,0.28200000000000003
2024-04-13T20:20:00-06:00,0,0.094,0.369
2024-04-13T20:30:00-06:00,0,0.053,0.426
2024-04-13T20:40:00-06:00,0.021,0.191,0.556
2024-04-13T20:50:00-06:00,0.258,0.706,1.6139999999999999
2024-04-13T21:00:00-06:00,0.224,0.88,2.1790000000000003
2024-04-13T21:10:00-06:00,0.309,0.944,2.08
2024-04-13T21:20:00-06:00,2.5949999999999998,4.586,5.948
2024-04-13T21:30:00-06:00,0.875,2.722,4.01
2024-04-13T21:40:00-06:00,2.988,7.761,10.076
2024-04-13T21:50:00-06:00,1.6480000000000001,4.644,5.992
2024-04-13T22:00:00-06:00,2.404,6.521,9.042
