"time","GC6_PM2_5"
"2024/02/22T22:14:54z",0.61
"2024/02/22T22:16:54z",0.48
"2024/02/22T22:18:54z",0
"2024/02/22T22:20:54z",0.11
"2024/02/22T22:22:54z",0.12
"2024/02/22T22:24:54z",0
"2024/02/22T22:26:54z",0.1
"2024/02/22T22:28:54z",0
"2024/02/22T22:30:54z",0
"2024/02/22T22:32:54z",0
"2024/02/22T22:34:34z",0
"2024/02/22T22:36:34z",0.37
"2024/02/22T22:38:34z",0
"2024/02/22T22:40:34z",0
"2024/02/22T22:42:34z",0
"2024/02/22T22:44:34z",0
"2024/02/22T22:46:34z",0
"2024/02/22T22:48:34z",0.09
"2024/02/22T22:50:34z",0.22
"2024/02/22T22:52:34z",0.12
"2024/02/22T22:54:15z",0
"2024/02/22T22:56:15z",0
"2024/02/22T22:58:15z",0.12
"2024/02/22T23:00:15z",0
"2024/02/22T23:02:15z",0
"2024/02/22T23:04:15z",0
"2024/02/22T23:06:15z",0.14
"2024/02/22T23:08:15z",0.91
"2024/02/22T23:10:15z",0
"2024/02/22T23:12:15z",0
"2024/02/22T23:13:56z",0
"2024/02/22T23:15:56z",0
"2024/02/22T23:17:56z",0.05
"2024/02/22T23:19:56z",0
"2024/02/22T23:21:56z",0
"2024/02/22T23:23:56z",0
"2024/02/22T23:25:56z",0
"2024/02/22T23:27:56z",0
"2024/02/22T23:29:56z",0
"2024/02/22T23:31:56z",0.07
"2024/02/22T23:33:37z",0
"2024/02/22T23:35:37z",0.15
"2024/02/22T23:37:37z",0
"2024/02/22T23:39:37z",0
"2024/02/22T23:41:37z",0
"2024/02/22T23:43:37z",0
"2024/02/22T23:45:37z",0
"2024/02/22T23:47:37z",0
"2024/02/22T23:49:37z",0
"2024/02/22T23:51:37z",0
"2024/02/22T23:53:17z",0
"2024/02/22T23:55:17z",0.02
"2024/02/22T23:57:17z",0
"2024/02/22T23:59:17z",0
"2024/02/23T00:01:17z",0.05
"2024/02/23T00:03:17z",0
"2024/02/23T00:05:17z",0
"2024/02/23T00:07:17z",0
"2024/02/23T00:09:17z",0
"2024/02/23T00:11:17z",0
"2024/02/23T00:12:58z",0
"2024/02/23T00:14:58z",0
"2024/02/23T00:16:58z",0
"2024/02/23T00:18:58z",0
"2024/02/23T00:20:58z",0
"2024/02/23T00:22:58z",0
"2024/02/23T00:24:58z",0
"2024/02/23T00:26:58z",0.02
"2024/02/23T00:28:58z",0.07
"2024/02/23T00:30:58z",0
"2024/02/23T00:32:38z",0
"2024/02/23T00:34:38z",0
"2024/02/23T00:36:38z",0
"2024/02/23T00:38:38z",0.05
"2024/02/23T00:40:38z",0
"2024/02/23T00:42:38z",0.05
"2024/02/23T00:44:38z",0
"2024/02/23T00:46:38z",0
"2024/02/23T00:48:38z",0.24
"2024/02/23T00:50:38z",0.2
"2024/02/23T00:52:18z",0.11
"2024/02/23T00:54:18z",0.12
"2024/02/23T00:56:18z",0.21
"2024/02/23T00:58:18z",0.61
"2024/02/23T01:00:18z",1.14
"2024/02/23T01:02:18z",3.64
"2024/02/23T01:04:18z",0.51
"2024/02/23T01:06:18z",0.38
"2024/02/23T01:08:18z",0.05
"2024/02/23T01:10:18z",0.1
"2024/02/23T01:11:59z",0.07
"2024/02/23T01:13:59z",0.09
"2024/02/23T01:15:59z",0
"2024/02/23T01:17:59z",0.39
"2024/02/23T01:19:59z",0.37
"2024/02/23T01:21:59z",0.24
"2024/02/23T01:23:59z",0.32
"2024/02/23T01:25:59z",0.35
"2024/02/23T01:27:59z",0.29
"2024/02/23T01:29:59z",0.44
"2024/02/23T01:31:40z",0.49
"2024/02/23T01:33:40z",0.4
"2024/02/23T01:35:40z",0.28
"2024/02/23T01:37:40z",0.3
"2024/02/23T01:39:40z",0.17
"2024/02/23T01:41:40z",1.08
"2024/02/23T01:43:40z",2
"2024/02/23T01:45:40z",2.55
"2024/02/23T01:47:40z",3.05
"2024/02/23T01:49:40z",2.75
"2024/02/23T01:51:21z",2.59
"2024/02/23T01:53:21z",2.22
"2024/02/23T01:55:21z",1.6
"2024/02/23T01:57:21z",0.88
"2024/02/23T01:59:21z",0.37
"2024/02/23T02:01:21z",0.54
"2024/02/23T02:03:21z",0.93
"2024/02/23T02:05:21z",0.3
"2024/02/23T02:07:21z",0.52
"2024/02/23T02:09:21z",0.44
"2024/02/23T02:11:01z",0.3
"2024/02/23T02:13:01z",0.63
"2024/02/23T02:15:01z",0.67
"2024/02/23T02:17:01z",0.51
"2024/02/23T02:19:01z",0.98
"2024/02/23T02:21:01z",0.33
"2024/02/23T02:23:01z",0.39
"2024/02/23T02:25:01z",0.18
"2024/02/23T02:27:01z",0.38
"2024/02/23T02:29:01z",0.64
"2024/02/23T02:30:42z",0.27
"2024/02/23T02:32:42z",0
"2024/02/23T02:34:42z",0.14
"2024/02/23T02:36:42z",0.16
"2024/02/23T02:38:42z",0.26
"2024/02/23T02:40:42z",1.66
"2024/02/23T02:42:42z",1.31
"2024/02/23T02:44:42z",1.27
"2024/02/23T02:46:42z",1.55
"2024/02/23T02:48:42z",1.14
"2024/02/23T02:50:22z",1.28
"2024/02/23T02:52:22z",0.69
"2024/02/23T02:54:22z",1.33
"2024/02/23T02:56:22z",0.61
"2024/02/23T02:58:22z",0.72
"2024/02/23T03:00:22z",1.13
"2024/02/23T03:02:22z",1.95
"2024/02/23T03:04:22z",2.45
"2024/02/23T03:06:22z",2.71
"2024/02/23T03:08:22z",3.55
"2024/02/23T03:10:03z",1.38
"2024/02/23T03:12:03z",1.31
"2024/02/23T03:14:03z",0.95
"2024/02/23T03:16:03z",0.86
"2024/02/23T03:18:03z",0.42
"2024/02/23T03:20:03z",0.66
"2024/02/23T03:22:03z",0.88
"2024/02/23T03:24:03z",0.79
"2024/02/23T03:26:03z",0.64
"2024/02/23T03:28:03z",2
"2024/02/23T03:29:43z",1.64
"2024/02/23T03:31:43z",1.45
"2024/02/23T03:33:43z",0.95
"2024/02/23T03:35:43z",0.8
"2024/02/23T03:37:43z",0.91
"2024/02/23T03:39:43z",1.14
"2024/02/23T03:41:43z",1.67
"2024/02/23T03:43:43z",1.3
"2024/02/23T03:45:43z",1.15
"2024/02/23T03:47:43z",0.71
"2024/02/23T03:49:24z",1.02
"2024/02/23T03:51:24z",1.18
"2024/02/23T03:53:24z",0.9
"2024/02/23T03:55:24z",0.75
"2024/02/23T03:57:24z",0.92
"2024/02/23T03:59:24z",1.17
"2024/02/23T04:01:24z",0.19
"2024/02/23T04:03:24z",0.82
"2024/02/23T04:05:24z",1.26
"2024/02/23T04:07:24z",0.35
"2024/02/23T04:09:05z",0.17
"2024/02/23T04:11:04z",0.19
"2024/02/23T04:13:04z",0.53
"2024/02/23T04:15:04z",0.78
"2024/02/23T04:17:04z",1.17
"2024/02/23T04:19:04z",1.28
"2024/02/23T04:21:04z",0.49
"2024/02/23T04:23:04z",0.41
"2024/02/23T04:25:04z",0.81
"2024/02/23T04:27:04z",0.72
"2024/02/23T04:28:45z",0.31
"2024/02/23T04:30:45z",0.54
"2024/02/23T04:32:45z",0.57
"2024/02/23T04:34:45z",0
"2024/02/23T04:36:45z",0.05
"2024/02/23T04:38:45z",0
"2024/02/23T04:40:45z",0.16
"2024/02/23T04:42:45z",0.36
"2024/02/23T04:44:45z",0.15
"2024/02/23T04:46:45z",0
"2024/02/23T04:48:26z",0
