"time","GC5_PM2_5"
"2024/02/22T20:55:31z",0
"2024/02/22T22:14:52z",0.16
"2024/02/22T22:16:52z",0.41
"2024/02/22T22:18:52z",0.24
"2024/02/22T22:20:52z",0.09
"2024/02/22T22:22:52z",0.15
"2024/02/22T22:24:52z",0.21
"2024/02/22T22:26:52z",0.05
"2024/02/22T22:28:52z",0.07
"2024/02/22T22:30:52z",0.12
"2024/02/22T22:32:52z",0.07
"2024/02/22T22:34:32z",0.11
"2024/02/22T22:36:32z",0.66
"2024/02/22T22:38:32z",0.09
"2024/02/22T22:40:32z",0
"2024/02/22T22:42:32z",0
"2024/02/22T22:44:32z",0
"2024/02/22T22:46:32z",0
"2024/02/22T22:48:32z",0.19
"2024/02/22T22:50:32z",0
"2024/02/22T22:52:32z",0
"2024/02/22T22:54:13z",0
"2024/02/22T22:56:13z",0
"2024/02/22T22:58:13z",0
"2024/02/22T23:00:13z",0.05
"2024/02/22T23:02:13z",0.1
"2024/02/22T23:04:13z",0.32
"2024/02/22T23:06:13z",0.3
"2024/02/22T23:08:13z",0.86
"2024/02/22T23:10:13z",0
"2024/02/22T23:12:13z",0
"2024/02/22T23:13:54z",0.13
"2024/02/22T23:15:54z",0.1
"2024/02/22T23:17:54z",0.23
"2024/02/22T23:19:54z",0.19
"2024/02/22T23:21:54z",0.09
"2024/02/22T23:23:54z",0.08
"2024/02/22T23:25:54z",0.14
"2024/02/22T23:27:54z",0.2
"2024/02/22T23:29:54z",0
"2024/02/22T23:31:54z",0
"2024/02/22T23:33:35z",0
"2024/02/22T23:35:35z",0
"2024/02/22T23:37:35z",0.1
"2024/02/22T23:39:35z",0
"2024/02/22T23:41:35z",0.12
"2024/02/22T23:43:35z",0
"2024/02/22T23:45:35z",0.09
"2024/02/22T23:47:35z",0
"2024/02/22T23:49:35z",0
"2024/02/22T23:51:35z",0
"2024/02/22T23:53:16z",0
"2024/02/22T23:55:16z",0
"2024/02/22T23:57:16z",0
"2024/02/22T23:59:16z",0
"2024/02/23T00:01:16z",0
"2024/02/23T00:03:16z",0
"2024/02/23T00:05:16z",0.12
"2024/02/23T00:07:16z",0
"2024/02/23T00:09:16z",0.21
"2024/02/23T00:11:16z",0
"2024/02/23T00:12:57z",0
"2024/02/23T00:14:57z",0.12
"2024/02/23T00:16:57z",0
"2024/02/23T00:18:57z",0
"2024/02/23T00:20:57z",0
"2024/02/23T00:22:57z",0
"2024/02/23T00:24:57z",0
"2024/02/23T00:26:57z",0
"2024/02/23T00:28:57z",0
"2024/02/23T00:30:57z",0
"2024/02/23T00:32:37z",0
"2024/02/23T00:34:37z",0
"2024/02/23T00:36:37z",0.03
"2024/02/23T00:38:37z",0
