UTCDateTime,pm2_5_atm
2024/03/16T16:36:19z,3.14
2024/03/16T16:38:19z,2.8
2024/03/16T16:40:19z,2.64
2024/03/16T16:42:19z,2.93
2024/03/16T16:44:19z,2.81
2024/03/16T16:46:19z,3.07
2024/03/16T16:48:19z,3.29
2024/03/16T16:50:19z,3.04
2024/03/16T16:52:19z,3.38
2024/03/16T16:54:00z,2.87
2024/03/16T16:56:00z,3
2024/03/16T16:58:00z,2.53
2024/03/16T17:00:00z,2.96
2024/03/16T17:02:00z,2.9
2024/03/16T17:04:00z,3.13
2024/03/16T17:06:00z,2.58
2024/03/16T17:08:00z,3.64
2024/03/16T17:10:00z,3.83
2024/03/16T17:12:00z,3.86
2024/03/16T17:13:41z,3.74
2024/03/16T17:15:41z,3.46
2024/03/16T17:17:41z,3.18
2024/03/16T17:19:41z,3.66
2024/03/16T17:21:41z,3.31
2024/03/16T17:23:41z,3.5
2024/03/16T17:25:41z,3.89
2024/03/16T17:27:41z,3.53
2024/03/16T17:29:41z,4.49
2024/03/16T17:31:41z,3.49
2024/03/16T17:33:21z,3.56
2024/03/16T17:35:21z,3.67
2024/03/16T17:37:21z,3
2024/03/16T17:39:21z,2.74
2024/03/16T17:41:21z,3.76
2024/03/16T17:43:21z,4.12
2024/03/16T17:45:21z,4.09
2024/03/16T17:47:21z,3.93
2024/03/16T17:49:21z,4.88
2024/03/16T17:51:21z,3.72
2024/03/16T17:53:02z,5.82
2024/03/16T17:55:02z,4.83
2024/03/16T17:57:02z,4.81
2024/03/16T17:59:02z,5.51
2024/03/16T18:01:02z,4.71
2024/03/16T18:03:02z,4.61
2024/03/16T18:05:02z,3.78
2024/03/16T18:07:02z,4.7
2024/03/16T18:09:02z,4
2024/03/16T18:11:02z,4.36
2024/03/16T18:12:43z,4.35
2024/03/16T18:14:43z,4.51
2024/03/16T18:16:43z,4.6
2024/03/16T18:18:43z,4.09
2024/03/16T18:20:43z,4.63
2024/03/16T18:22:43z,4.41
2024/03/16T18:24:43z,4.67
2024/03/16T18:26:43z,4.04
2024/03/16T18:28:43z,3.81
2024/03/16T18:30:43z,3.41
2024/03/16T18:32:23z,4.51
2024/03/16T18:34:23z,4.83
2024/03/16T18:36:23z,4.1
2024/03/16T18:38:23z,5.12
2024/03/16T18:40:23z,4.44
2024/03/16T18:42:23z,4.36
2024/03/16T18:44:23z,3.95
2024/03/16T18:46:23z,4.33
2024/03/16T18:48:23z,3.86
2024/03/16T18:50:23z,4.17
2024/03/16T18:52:03z,4.67
2024/03/16T18:54:03z,3.92
2024/03/16T18:56:03z,4.12
2024/03/16T18:58:03z,4.98
2024/03/16T19:00:03z,4.71
2024/03/16T19:02:03z,4.25
2024/03/16T19:04:03z,4.72
2024/03/16T19:06:03z,4.32
2024/03/16T19:08:03z,3.02
2024/03/16T19:10:03z,3.19
2024/03/16T19:11:44z,4.18
2024/03/16T19:13:44z,4.8
2024/03/16T19:15:44z,4.88
2024/03/16T19:17:44z,3.48
2024/03/16T19:19:44z,3.88
2024/03/16T19:21:44z,3.24
2024/03/16T19:23:44z,3.95
2024/03/16T19:25:44z,4.34
2024/03/16T19:27:44z,3.96
2024/03/16T19:29:44z,3.67
2024/03/16T19:31:25z,3.78
2024/03/16T19:33:25z,4.8
2024/03/16T19:35:25z,3.51
2024/03/16T19:37:25z,3.87
2024/03/16T19:39:25z,4.29
2024/03/16T19:41:25z,3.42
2024/03/16T19:43:25z,4.02
2024/03/16T19:45:25z,3.54
2024/03/16T19:47:25z,3.76
2024/03/16T19:49:25z,3.14
2024/03/16T19:51:06z,3.31
2024/03/16T19:53:06z,3.81
2024/03/16T19:55:06z,4.67
2024/03/16T19:57:06z,3.88
2024/03/16T19:59:06z,4.16
2024/03/16T20:01:06z,3.58
2024/03/16T20:03:06z,3.55
2024/03/16T20:05:06z,4.61
2024/03/16T20:07:06z,3.42
2024/03/16T20:09:06z,4.07
2024/03/16T20:10:47z,3
2024/03/16T20:12:47z,4.17
2024/03/16T20:14:47z,4.02
2024/03/16T20:16:47z,3.52
2024/03/16T20:18:47z,3.82
2024/03/16T20:20:47z,3.92
2024/03/16T20:22:47z,4.66
2024/03/16T20:24:47z,3.91
2024/03/16T20:26:47z,3.69
2024/03/16T20:28:47z,4.31
2024/03/16T20:30:27z,2.98
2024/03/16T20:32:27z,3.49
2024/03/16T20:34:27z,2.83
2024/03/16T20:36:27z,3.04
2024/03/16T20:38:27z,2.71
2024/03/16T20:40:27z,3.68
2024/03/16T20:42:27z,2.71
2024/03/16T20:44:27z,3.12
2024/03/16T20:46:27z,3.17
2024/03/16T20:48:27z,3.37
2024/03/16T20:50:08z,3.11
2024/03/16T20:52:08z,3.38
2024/03/16T20:54:08z,3.6
2024/03/16T20:56:08z,3.79
2024/03/16T20:58:08z,3.52
2024/03/16T21:00:08z,3.07
2024/03/16T21:02:08z,2.86
2024/03/16T21:04:08z,3.72
2024/03/16T21:06:08z,3.18
2024/03/16T21:08:08z,3.54
2024/03/16T21:09:50z,3.89
2024/03/16T21:11:50z,3.25
2024/03/16T21:13:50z,3.32
2024/03/16T21:15:50z,3.46
2024/03/16T21:17:50z,3.83
2024/03/16T21:19:50z,2.88
2024/03/16T21:21:50z,3.47
2024/03/16T21:23:50z,3.34
2024/03/16T21:25:50z,3.92
2024/03/16T21:27:50z,3.61
2024/03/16T21:29:31z,2.91
2024/03/16T21:31:31z,3.52
2024/03/16T21:33:31z,3.32
2024/03/16T21:35:31z,3.38
2024/03/16T21:37:31z,3.21
2024/03/16T21:39:31z,3.08
2024/03/16T21:41:31z,3.47
2024/03/16T21:43:31z,2.62
2024/03/16T21:45:31z,2.19
2024/03/16T21:47:31z,2.64
2024/03/16T21:49:11z,2.09
2024/03/16T21:51:11z,2.75
2024/03/16T21:53:11z,1.96
2024/03/16T21:55:11z,2.43
2024/03/16T21:57:11z,2.74
2024/03/16T21:59:11z,2.07
2024/03/16T22:01:11z,2.09
2024/03/16T22:03:11z,1.65
2024/03/16T22:05:11z,2.12
2024/03/16T22:07:11z,2.02
2024/03/16T22:08:52z,2.02
2024/03/16T22:10:52z,1.84
2024/03/16T22:12:52z,1.78
2024/03/16T22:14:52z,1.95
2024/03/16T22:16:52z,1.5
2024/03/16T22:18:52z,1.15
2024/03/16T22:20:52z,1.78
2024/03/16T22:22:52z,1.64
2024/03/16T22:24:52z,1.5
2024/03/16T22:26:52z,1.73
2024/03/16T22:28:33z,2.53
2024/03/16T22:30:33z,1.12
2024/03/16T22:32:33z,1.74
2024/03/16T22:34:33z,1.54
2024/03/16T22:36:33z,1.35
2024/03/16T22:38:33z,2.27
2024/03/16T22:40:33z,2.18
2024/03/16T22:42:33z,2.4
2024/03/16T22:44:33z,2.14
2024/03/16T22:46:33z,2.28
2024/03/16T22:48:13z,1.67
2024/03/16T22:50:13z,1.58
2024/03/16T22:52:13z,1.75
2024/03/16T22:54:13z,2.26
2024/03/16T22:56:13z,0.9
2024/03/16T22:58:13z,1.03
2024/03/16T23:00:13z,1.58
2024/03/16T23:02:13z,1.78
2024/03/16T23:04:13z,1.59
2024/03/16T23:06:13z,1.97
2024/03/16T23:07:54z,1.67
2024/03/16T23:09:54z,1.58
2024/03/16T23:11:54z,1.48
2024/03/16T23:13:54z,1.66
2024/03/16T23:15:54z,0.98
2024/03/16T23:17:54z,0.97
2024/03/16T23:19:54z,1.47
2024/03/16T23:21:54z,1.21
2024/03/16T23:23:54z,1.4
2024/03/16T23:25:54z,1.31
2024/03/16T23:27:35z,1.63
2024/03/16T23:29:35z,0.67
2024/03/16T23:31:35z,0.48
2024/03/16T23:33:35z,1
2024/03/16T23:35:35z,0.84
2024/03/16T23:37:35z,0.75
2024/03/16T23:39:35z,1.14
2024/03/16T23:41:35z,1.3
2024/03/16T23:43:35z,0.5
2024/03/16T23:45:35z,1.29
2024/03/16T23:47:15z,1.16
2024/03/16T23:49:15z,0.86
2024/03/16T23:51:15z,0.77
2024/03/16T23:53:15z,0.66
2024/03/16T23:55:15z,0.51
2024/03/16T23:57:15z,0.58
2024/03/16T23:59:15z,1.09
