UTCDateTime,pm2_5_atm
2024/03/15T10:43:32z,12.45
2024/03/15T10:45:32z,11.21
2024/03/15T10:47:32z,9.61
2024/03/15T10:49:32z,11.93
2024/03/15T10:51:32z,14.88
2024/03/15T10:53:32z,14.98
2024/03/15T10:55:32z,17.32
2024/03/15T10:57:32z,14.48
2024/03/15T10:59:32z,17.23
2024/03/15T11:01:13z,19.26
2024/03/15T11:03:13z,14.57
2024/03/15T11:05:13z,14.26
2024/03/15T11:07:13z,17.62
2024/03/15T11:09:13z,15.17
2024/03/15T11:11:13z,14.89
2024/03/15T11:13:13z,14.12
2024/03/15T11:15:13z,11.75
2024/03/15T11:17:13z,11.67
2024/03/15T11:19:13z,11.78
2024/03/15T11:20:52z,12.36
2024/03/15T11:22:52z,10.28
2024/03/15T11:24:52z,12.18
2024/03/15T11:26:52z,12.16
2024/03/15T11:28:52z,10.95
2024/03/15T11:30:52z,12.76
2024/03/15T11:32:52z,10.03
2024/03/15T11:34:52z,12.89
2024/03/15T11:36:52z,9.31
2024/03/15T11:38:52z,10.79
2024/03/15T11:40:34z,12.17
2024/03/15T11:42:34z,12.14
2024/03/15T11:44:34z,9.67
2024/03/15T11:46:34z,10.47
2024/03/15T11:48:34z,9.49
2024/03/15T11:50:34z,10.37
2024/03/15T11:52:34z,6.93
2024/03/15T11:54:34z,8.05
2024/03/15T11:56:34z,6.22
2024/03/15T11:58:34z,5.68
2024/03/15T12:00:15z,7.27
2024/03/15T12:02:15z,6.64
2024/03/15T12:04:15z,6.59
2024/03/15T12:06:15z,6.3
2024/03/15T12:08:15z,5.53
2024/03/15T12:10:15z,5.19
2024/03/15T12:12:15z,5.25
2024/03/15T12:14:15z,6.36
2024/03/15T12:16:15z,4.78
2024/03/15T12:18:15z,5.49
2024/03/15T12:19:56z,4.27
2024/03/15T12:21:56z,4.44
2024/03/15T12:23:56z,6.02
2024/03/15T12:25:56z,6.13
2024/03/15T12:27:56z,5.68
2024/03/15T12:29:56z,4.81
2024/03/15T12:31:56z,4.59
2024/03/15T12:33:56z,4.65
2024/03/15T12:35:56z,5.14
2024/03/15T12:37:56z,4.46
2024/03/15T12:39:37z,5.72
2024/03/15T12:41:37z,5.08
2024/03/15T12:43:37z,3.36
2024/03/15T12:45:37z,4.52
2024/03/15T12:47:37z,5.97
2024/03/15T12:49:37z,4.86
2024/03/15T12:51:37z,4.17
2024/03/15T12:53:37z,4.64
2024/03/15T12:55:37z,4.17
2024/03/15T12:57:37z,4.24
2024/03/15T12:59:17z,4.82
2024/03/15T13:01:17z,4.39
2024/03/15T13:03:17z,5.02
2024/03/15T13:05:17z,4.26
2024/03/15T13:07:17z,4.36
2024/03/15T13:09:17z,4.81
2024/03/15T13:11:17z,4.03
2024/03/15T13:13:17z,4.88
2024/03/15T13:15:17z,5.16
2024/03/15T13:17:17z,5.77
2024/03/15T13:18:59z,5.28
2024/03/15T13:20:59z,5.12
2024/03/15T13:22:59z,4.33
2024/03/15T13:24:59z,4.11
2024/03/15T13:26:59z,4.57
2024/03/15T13:28:59z,3.57
2024/03/15T13:30:59z,4.63
2024/03/15T13:32:59z,3.39
2024/03/15T13:34:59z,5.33
2024/03/15T13:36:59z,5.12
2024/03/15T13:38:39z,5.28
2024/03/15T13:40:39z,4.64
2024/03/15T13:42:39z,4.43
2024/03/15T13:44:39z,3.89
2024/03/15T13:46:39z,4.4
2024/03/15T13:48:39z,4
2024/03/15T13:50:39z,3.89
2024/03/15T13:52:39z,3.55
2024/03/15T13:54:39z,5.58
2024/03/15T13:56:39z,5
2024/03/15T13:58:19z,5.83
2024/03/15T14:00:19z,4.68
2024/03/15T14:02:19z,4.25
2024/03/15T14:04:19z,4.36
2024/03/15T14:06:19z,4.39
2024/03/15T14:08:19z,3.58
2024/03/15T14:10:19z,4.63
2024/03/15T14:12:19z,5.76
2024/03/15T14:14:19z,4.67
2024/03/15T14:16:19z,5.26
2024/03/15T14:18:00z,4.22
2024/03/15T14:20:00z,4.14
2024/03/15T14:22:00z,3.69
2024/03/15T14:24:00z,3.75
2024/03/15T14:26:00z,4.97
2024/03/15T14:28:00z,4.54
2024/03/15T14:30:00z,4.72
2024/03/15T14:32:00z,4.62
2024/03/15T14:34:00z,4.42
2024/03/15T14:36:00z,4.73
2024/03/15T14:37:41z,4.7
2024/03/15T14:39:41z,5.29
2024/03/15T14:41:41z,6.41
2024/03/15T14:43:41z,6.04
2024/03/15T14:45:41z,6.22
2024/03/15T14:47:41z,6
2024/03/15T14:49:41z,6.27
2024/03/15T14:51:41z,5.52
2024/03/15T14:53:41z,7.37
2024/03/15T14:55:41z,7.25
2024/03/15T14:57:22z,7.93
2024/03/15T14:59:22z,5.8
2024/03/15T15:01:22z,6.93
2024/03/15T15:03:22z,7.8
2024/03/15T15:05:22z,6.83
2024/03/15T15:07:22z,7.95
2024/03/15T15:09:22z,7.53
2024/03/15T15:11:22z,6.63
2024/03/15T15:13:22z,6.52
2024/03/15T15:15:22z,7.07
2024/03/15T15:17:02z,7.89
2024/03/15T15:19:02z,7.02
2024/03/15T15:21:02z,7.05
2024/03/15T15:23:02z,6.25
2024/03/15T15:25:02z,7.25
2024/03/15T15:27:02z,6.91
2024/03/15T15:29:02z,7.03
2024/03/15T15:31:02z,8.07
2024/03/15T15:33:02z,6.07
2024/03/15T15:35:02z,7.75
2024/03/15T15:36:43z,7.4
2024/03/15T15:38:43z,7.91
2024/03/15T15:40:43z,10.6
2024/03/15T15:42:43z,7.65
2024/03/15T15:44:43z,6.6
2024/03/15T15:46:43z,8.14
2024/03/15T15:48:43z,7.79
2024/03/15T15:50:43z,8.52
2024/03/15T15:52:43z,5.98
2024/03/15T15:54:43z,7.42
2024/03/15T15:56:24z,6.72
2024/03/15T15:58:24z,7.88
2024/03/15T16:00:24z,8.54
2024/03/15T16:02:24z,9.54
2024/03/15T16:04:24z,7.88
2024/03/15T16:06:24z,8.95
2024/03/15T16:08:24z,8.78
2024/03/15T16:10:24z,8.6
2024/03/15T16:12:24z,6.29
2024/03/15T16:14:24z,7.02
2024/03/15T16:16:05z,9.09
2024/03/15T16:18:05z,7.12
2024/03/15T16:20:05z,8.44
2024/03/15T16:22:05z,10.47
2024/03/15T16:24:05z,7.81
2024/03/15T16:26:05z,8.42
2024/03/15T16:28:05z,7.98
2024/03/15T16:30:05z,9.57
2024/03/15T16:32:05z,9.78
2024/03/15T16:34:05z,7.71
2024/03/15T16:35:45z,9.91
2024/03/15T16:37:45z,9.07
2024/03/15T16:39:45z,8.77
2024/03/15T16:41:45z,8.44
2024/03/15T16:43:45z,7.58
2024/03/15T16:45:45z,7.28
2024/03/15T16:47:45z,7.95
2024/03/15T16:49:45z,7.34
2024/03/15T16:51:45z,7.34
2024/03/15T16:53:45z,7.68
2024/03/15T16:55:26z,7.76
2024/03/15T16:57:26z,8.95
2024/03/15T16:59:26z,9.54
2024/03/15T17:01:26z,6.88
2024/03/15T17:03:26z,7.57
2024/03/15T17:05:26z,8.5
2024/03/15T17:07:26z,7.05
2024/03/15T17:09:26z,6.84
2024/03/15T17:11:26z,7.09
2024/03/15T17:13:26z,7.51
2024/03/15T17:15:07z,6.93
2024/03/15T17:17:07z,6.42
2024/03/15T17:19:07z,5.98
2024/03/15T17:21:07z,8.79
2024/03/15T17:23:07z,7.4
2024/03/15T17:25:07z,5.61
2024/03/15T17:27:07z,9.68
2024/03/15T17:29:07z,6.96
2024/03/15T17:31:07z,6.86
2024/03/15T17:33:07z,4.98
2024/03/15T17:34:48z,7.6
2024/03/15T17:36:48z,6.41
2024/03/15T17:38:48z,5.18
2024/03/15T17:40:48z,5.93
2024/03/15T17:42:48z,6.07
2024/03/15T17:44:48z,5.63
2024/03/15T17:46:48z,5
2024/03/15T17:48:48z,5.27
2024/03/15T17:50:48z,6.47
2024/03/15T17:52:48z,6.29
2024/03/15T17:54:28z,5.51
2024/03/15T17:56:28z,5.93
2024/03/15T17:58:28z,5.53
2024/03/15T18:00:28z,5.38
2024/03/15T18:02:28z,5.32
2024/03/15T18:04:28z,6.22
2024/03/15T18:06:28z,5.33
2024/03/15T18:08:28z,5.79
2024/03/15T18:10:28z,4.37
2024/03/15T18:12:28z,5.13
2024/03/15T18:14:08z,5.02
2024/03/15T18:16:08z,4.08
2024/03/15T18:18:08z,4.54
2024/03/15T18:20:08z,5.36
2024/03/15T18:22:08z,5.86
2024/03/15T18:24:08z,6.63
2024/03/15T18:26:08z,6.17
2024/03/15T18:28:08z,5.58
2024/03/15T18:30:08z,5.88
2024/03/15T18:32:08z,6.37
2024/03/15T18:33:49z,5.56
2024/03/15T18:35:49z,4.58
2024/03/15T18:37:49z,6.75
2024/03/15T18:39:49z,3.79
2024/03/15T18:41:49z,4.69
2024/03/15T18:43:49z,5.02
2024/03/15T18:45:49z,5.44
2024/03/15T18:47:49z,8.7
2024/03/15T18:49:49z,4.59
2024/03/15T18:51:49z,6.08
2024/03/15T18:53:29z,7.36
2024/03/15T18:55:29z,5.14
2024/03/15T18:57:29z,4.74
2024/03/15T18:59:29z,4.8
2024/03/15T19:01:29z,7.51
2024/03/15T19:03:29z,3.74
2024/03/15T19:05:29z,5.55
2024/03/15T19:07:29z,7.93
2024/03/15T19:09:29z,6.93
2024/03/15T19:11:29z,5.18
2024/03/15T19:13:10z,6.77
2024/03/15T19:15:10z,7.19
2024/03/15T19:17:10z,6.45
2024/03/15T19:19:10z,4.44
2024/03/15T19:21:10z,6.25
2024/03/15T19:23:10z,6.24
2024/03/15T19:25:10z,5.47
2024/03/15T19:27:10z,6.6
2024/03/15T19:29:10z,5.72
2024/03/15T19:31:10z,5.27
2024/03/15T19:32:51z,5.24
2024/03/15T19:34:51z,6.16
2024/03/15T19:36:51z,7.53
2024/03/15T19:38:51z,5.43
2024/03/15T19:40:51z,4.93
2024/03/15T19:42:51z,5.58
2024/03/15T19:44:51z,5.29
2024/03/15T19:46:51z,5.88
2024/03/15T19:48:51z,9.05
2024/03/15T19:50:51z,6.36
2024/03/15T19:52:32z,8.09
2024/03/15T19:54:32z,7.95
2024/03/15T19:56:32z,6.19
2024/03/15T19:58:32z,5.72
2024/03/15T20:00:32z,6.95
2024/03/15T20:02:32z,7.77
2024/03/15T20:04:32z,4.88
2024/03/15T20:06:32z,5.53
2024/03/15T20:08:32z,6.09
2024/03/15T20:10:32z,6.49
2024/03/15T20:12:12z,7.44
2024/03/15T20:14:12z,7.57
2024/03/15T20:16:12z,6.19
2024/03/15T20:18:12z,7.2
2024/03/15T20:20:12z,6.68
2024/03/15T20:22:12z,9.48
2024/03/15T20:24:12z,6.68
2024/03/15T20:26:12z,5.89
2024/03/15T20:28:12z,6.24
2024/03/15T20:30:12z,5.19
2024/03/15T20:31:52z,6.87
2024/03/15T20:33:52z,5.48
2024/03/15T20:35:52z,5.28
2024/03/15T20:37:52z,6.43
2024/03/15T20:39:52z,5.75
2024/03/15T20:41:52z,4.92
2024/03/15T20:43:52z,6.05
2024/03/15T20:45:52z,5.86
2024/03/15T20:47:52z,5.7
2024/03/15T20:49:52z,4.85
2024/03/15T20:51:33z,4.2
2024/03/15T20:53:33z,6.22
2024/03/15T20:55:33z,5.04
2024/03/15T20:57:33z,5.14
2024/03/15T20:59:33z,5.5
2024/03/15T21:01:33z,5.93
2024/03/15T21:03:33z,5.5
2024/03/15T21:05:33z,4.09
2024/03/15T21:07:33z,5.3
2024/03/15T21:09:33z,5.72
2024/03/15T21:11:14z,5.96
2024/03/15T21:13:14z,6.3
2024/03/15T21:15:14z,5.91
2024/03/15T21:17:14z,5.38
2024/03/15T21:19:14z,4.85
2024/03/15T21:21:14z,4.29
2024/03/15T21:23:14z,4.36
2024/03/15T21:25:14z,4.46
2024/03/15T21:27:14z,4.11
2024/03/15T21:29:14z,4.19
2024/03/15T21:30:55z,3.8
2024/03/15T21:32:55z,5.08
2024/03/15T21:34:55z,4.93
2024/03/15T21:36:55z,4.76
2024/03/15T21:38:55z,4.2
2024/03/15T21:40:55z,3.33
2024/03/15T21:42:55z,5.44
2024/03/15T21:44:55z,4.91
2024/03/15T21:46:55z,4.9
2024/03/15T21:48:55z,4.43
2024/03/15T21:50:36z,5
2024/03/15T21:52:36z,4.95
2024/03/15T21:54:36z,7.57
2024/03/15T21:56:36z,11.46
2024/03/15T21:58:36z,6.74
2024/03/15T22:00:36z,14.73
2024/03/15T22:02:36z,17
2024/03/15T22:04:36z,13.27
2024/03/15T22:06:36z,12.4
2024/03/15T22:08:36z,19.05
2024/03/15T22:10:17z,23.22
2024/03/15T22:12:17z,25.27
2024/03/15T22:14:17z,17.14
2024/03/15T22:16:17z,20.96
2024/03/15T22:18:17z,19.97
2024/03/15T22:20:17z,19
2024/03/15T22:22:17z,26.59
2024/03/15T22:24:17z,21.53
2024/03/15T22:26:17z,20.95
2024/03/15T22:28:17z,15.41
2024/03/15T22:29:59z,16.91
2024/03/15T22:31:59z,16.47
2024/03/15T22:33:59z,20.28
2024/03/15T22:35:59z,16.98
2024/03/15T22:37:59z,19.35
2024/03/15T22:39:59z,9.68
2024/03/15T22:41:59z,9.79
2024/03/15T22:43:59z,20.8
2024/03/15T22:45:59z,23.77
2024/03/15T22:47:59z,21.4
2024/03/15T22:49:39z,20.95
2024/03/15T22:51:39z,16.15
2024/03/15T22:53:39z,19.42
2024/03/15T22:55:39z,16.55
2024/03/15T22:57:39z,16.16
2024/03/15T22:59:39z,14.37
2024/03/15T23:01:39z,13.53
2024/03/15T23:03:39z,12.85
2024/03/15T23:05:39z,15.75
2024/03/15T23:07:39z,18.42
2024/03/15T23:09:20z,16.85
2024/03/15T23:11:20z,14.79
2024/03/15T23:13:20z,12.07
2024/03/15T23:15:20z,12.64
2024/03/15T23:17:20z,14.33
2024/03/15T23:19:20z,17.17
2024/03/15T23:21:20z,18.95
2024/03/15T23:23:20z,22.7
2024/03/15T23:25:20z,22.78
2024/03/15T23:27:20z,19.41
2024/03/15T23:29:02z,22.55
2024/03/15T23:31:02z,20.09
2024/03/15T23:33:02z,19.34
2024/03/15T23:35:02z,22.13
2024/03/15T23:37:02z,25.48
2024/03/15T23:39:02z,29.3
2024/03/15T23:41:02z,22.96
2024/03/15T23:43:02z,25.95
2024/03/15T23:45:02z,21.33
2024/03/15T23:47:02z,23.29
2024/03/15T23:48:43z,20.91
2024/03/15T23:50:43z,17.36
2024/03/15T23:52:43z,23.22
2024/03/15T23:54:43z,40.22
2024/03/15T23:56:43z,27.07
2024/03/15T23:58:43z,31.05
